#Time Stamp,seconds since epoch,Input A,Input B,Pressure
Fri Jun  5 18:36:01 2015,1433543761.373168,+240.380,+84.5128,2.261E-6
Fri Jun  5 18:36:02 2015,1433543762.578697,+240.365,+84.5066,2.256E-6
Fri Jun  5 18:36:03 2015,1433543763.790914,+240.353,+84.5023,2.251E-6
Fri Jun  5 18:36:05 2015,1433543765.002645,+240.336,+84.5031,2.246E-6
Fri Jun  5 18:36:06 2015,1433543766.213574,+240.324,+84.4949,2.242E-6
Fri Jun  5 18:36:07 2015,1433543767.430335,+240.314,+84.4908,2.237E-6
Fri Jun  5 18:36:08 2015,1433543768.644079,+240.297,+84.4876,2.235E-6
Fri Jun  5 18:36:09 2015,1433543769.860238,+240.283,+84.4844,2.229E-6
Fri Jun  5 18:36:11 2015,1433543771.06964,+240.266,+84.4798,2.225E-6
Fri Jun  5 18:36:12 2015,1433543772.284647,+240.252,+84.4740,2.223E-6
Fri Jun  5 18:36:13 2015,1433543773.502463,+240.240,+84.4712,2.221E-6
Fri Jun  5 18:36:14 2015,1433543774.716272,+240.225,+84.4697,2.221E-6
Fri Jun  5 18:36:15 2015,1433543775.930908,+240.212,+84.4666,2.216E-6
Fri Jun  5 18:36:17 2015,1433543777.145905,+240.199,+84.4588,2.214E-6
Fri Jun  5 18:36:18 2015,1433543778.364961,+240.183,+84.4542,2.211E-6
Fri Jun  5 18:36:19 2015,1433543779.575472,+240.168,+84.4511,2.209E-6
Fri Jun  5 18:36:20 2015,1433543780.788088,+240.152,+84.4469,2.207E-6
Fri Jun  5 18:36:21 2015,1433543781.998389,+240.143,+84.4455,2.205E-6
Fri Jun  5 18:36:23 2015,1433543783.213714,+240.125,+84.4411,2.201E-6
Fri Jun  5 18:36:24 2015,1433543784.436846,+240.116,+84.4358,2.198E-6
Fri Jun  5 18:36:25 2015,1433543785.658829,+240.094,+84.4335,2.197E-6
Fri Jun  5 18:36:26 2015,1433543786.877374,+240.081,+84.4295,2.194E-6
Fri Jun  5 18:36:28 2015,1433543788.096076,+240.063,+84.4264,2.193E-6
Fri Jun  5 18:36:29 2015,1433543789.303771,+240.058,+84.4222,2.191E-6
Fri Jun  5 18:36:30 2015,1433543790.521146,+240.043,+84.4186,2.190E-6
Fri Jun  5 18:36:31 2015,1433543791.733198,+240.027,+84.4145,2.191E-6
Fri Jun  5 18:36:32 2015,1433543792.948167,+240.014,+84.4108,2.195E-6
Fri Jun  5 18:36:34 2015,1433543794.169176,+239.997,+84.4071,2.200E-6
Fri Jun  5 18:36:35 2015,1433543795.392775,+239.986,+84.4031,2.207E-6
Fri Jun  5 18:36:36 2015,1433543796.61007,+239.973,+84.4008,2.223E-6
Fri Jun  5 18:36:37 2015,1433543797.82985,+239.957,+84.3975,2.246E-6
Fri Jun  5 18:36:39 2015,1433543799.048103,+239.943,+84.3897,2.285E-6
Fri Jun  5 18:36:40 2015,1433543800.26186,+239.930,+84.3862,2.406E-6
Fri Jun  5 18:36:41 2015,1433543801.474882,+239.917,+84.3839,2.572E-6
Fri Jun  5 18:36:42 2015,1433543802.686806,+239.896,+84.3803,2.728E-6
Fri Jun  5 18:36:43 2015,1433543803.907224,+239.887,+84.3756,2.870E-6
Fri Jun  5 18:36:45 2015,1433543805.114006,+239.868,+84.3700,2.995E-6
Fri Jun  5 18:36:46 2015,1433543806.337283,+239.860,+84.3665,3.116E-6
Fri Jun  5 18:36:47 2015,1433543807.552803,+239.845,+84.3632,3.229E-6
Fri Jun  5 18:36:48 2015,1433543808.766146,+239.825,+84.3599,3.338E-6
Fri Jun  5 18:36:49 2015,1433543809.981774,+239.816,+84.3551,3.433E-6
Fri Jun  5 18:36:51 2015,1433543811.189825,+239.803,+84.3518,3.526E-6
Fri Jun  5 18:36:52 2015,1433543812.404757,+239.788,+84.3528,3.611E-6
Fri Jun  5 18:36:53 2015,1433543813.613859,+239.770,+84.3486,3.692E-6
Fri Jun  5 18:36:54 2015,1433543814.828201,+239.760,+84.3450,3.767E-6
Fri Jun  5 18:36:56 2015,1433543816.048568,+239.752,+84.3435,3.843E-6
Fri Jun  5 18:36:57 2015,1433543817.296855,+239.732,+84.3377,3.914E-6
Fri Jun  5 18:36:58 2015,1433543818.51415,+239.722,+84.3326,3.981E-6
Fri Jun  5 18:36:59 2015,1433543819.731808,+239.705,+84.3272,4.043E-6
Fri Jun  5 18:37:00 2015,1433543820.943762,+239.691,+84.3258,4.106E-6
Fri Jun  5 18:37:02 2015,1433543822.156093,+239.673,+84.3222,4.164E-6
Fri Jun  5 18:37:03 2015,1433543823.374179,+239.660,+84.3158,4.216E-6
Fri Jun  5 18:37:04 2015,1433543824.593742,+239.645,+84.3111,4.270E-6
Fri Jun  5 18:37:05 2015,1433543825.8095,+239.632,+84.3125,4.324E-6
Fri Jun  5 18:37:07 2015,1433543827.019488,+239.617,+84.3071,4.373E-6
Fri Jun  5 18:37:08 2015,1433543828.234916,+239.605,+84.3020,4.422E-6
Fri Jun  5 18:37:09 2015,1433543829.447814,+239.587,+84.2970,4.469E-6
Fri Jun  5 18:37:10 2015,1433543830.668835,+239.576,+84.2952,4.516E-6
Fri Jun  5 18:37:11 2015,1433543831.887679,+239.560,+84.2933,4.559E-6
Fri Jun  5 18:37:13 2015,1433543833.103175,+239.547,+84.2883,4.599E-6
Fri Jun  5 18:37:14 2015,1433543834.314624,+239.531,+84.2851,4.641E-6
Fri Jun  5 18:37:15 2015,1433543835.531931,+239.519,+84.2797,4.681E-6
Fri Jun  5 18:37:16 2015,1433543836.746025,+239.505,+84.2765,4.722E-6
Fri Jun  5 18:37:17 2015,1433543837.964345,+239.489,+84.2722,4.759E-6
Fri Jun  5 18:37:19 2015,1433543839.176932,+239.480,+84.2686,4.797E-6
Fri Jun  5 18:37:20 2015,1433543840.399302,+239.462,+84.2666,4.833E-6
Fri Jun  5 18:37:21 2015,1433543841.614195,+239.447,+84.2612,4.869E-6
Fri Jun  5 18:37:22 2015,1433543842.837514,+239.430,+84.2572,4.901E-6
Fri Jun  5 18:37:24 2015,1433543844.058363,+239.423,+84.2557,4.935E-6
Fri Jun  5 18:37:25 2015,1433543845.272387,+239.406,+84.2525,4.968E-6
Fri Jun  5 18:37:26 2015,1433543846.486633,+239.390,+84.2509,5.000E-6
Fri Jun  5 18:37:27 2015,1433543847.703956,+239.375,+84.2436,5.031E-6
Fri Jun  5 18:37:28 2015,1433543848.916664,+239.362,+84.2398,5.062E-6
Fri Jun  5 18:37:30 2015,1433543850.127788,+239.349,+84.2403,5.092E-6
Fri Jun  5 18:37:31 2015,1433543851.339853,+239.336,+84.2302,5.120E-6
Fri Jun  5 18:37:32 2015,1433543852.553938,+239.323,+84.2279,5.147E-6
Fri Jun  5 18:37:33 2015,1433543853.766165,+239.308,+84.2256,5.176E-6
Fri Jun  5 18:37:34 2015,1433543854.983324,+239.295,+84.2174,5.204E-6
Fri Jun  5 18:37:36 2015,1433543856.19341,+239.280,+84.2155,5.230E-6
Fri Jun  5 18:37:37 2015,1433543857.406406,+239.270,+84.2128,5.256E-6
Fri Jun  5 18:37:38 2015,1433543858.619577,+239.251,+84.2100,5.282E-6
Fri Jun  5 18:37:39 2015,1433543859.839745,+239.232,+84.2092,5.307E-6
Fri Jun  5 18:37:41 2015,1433543861.061339,+239.225,+84.2028,5.333E-6
Fri Jun  5 18:37:42 2015,1433543862.281918,+239.215,+84.2008,5.355E-6
Fri Jun  5 18:37:43 2015,1433543863.503755,+239.202,+84.1983,5.379E-6
Fri Jun  5 18:37:44 2015,1433543864.718928,+239.179,+84.1922,5.404E-6
Fri Jun  5 18:37:45 2015,1433543865.941163,+239.170,+84.1891,5.427E-6
Fri Jun  5 18:37:47 2015,1433543867.154856,+239.157,+84.1841,5.449E-6
Fri Jun  5 18:37:48 2015,1433543868.36651,+239.138,+84.1826,5.472E-6
Fri Jun  5 18:37:49 2015,1433543869.574283,+239.127,+84.1789,5.493E-6
Fri Jun  5 18:37:50 2015,1433543870.786284,+239.111,+84.1739,5.514E-6
Fri Jun  5 18:37:51 2015,1433543871.997157,+239.094,+84.1723,5.535E-6
Fri Jun  5 18:37:53 2015,1433543873.206507,+239.087,+84.1675,5.556E-6
Fri Jun  5 18:37:54 2015,1433543874.421264,+239.072,+84.1652,5.577E-6
Fri Jun  5 18:37:55 2015,1433543875.634218,+239.052,+84.1589,5.597E-6
Fri Jun  5 18:37:56 2015,1433543876.847399,+239.052,+84.1608,5.617E-6
Fri Jun  5 18:37:58 2015,1433543878.079013,+239.030,+84.1553,5.637E-6
Fri Jun  5 18:37:59 2015,1433543879.30209,+239.017,+84.1511,5.656E-6
Fri Jun  5 18:38:00 2015,1433543880.513587,+239.002,+84.1460,5.674E-6
Fri Jun  5 18:38:01 2015,1433543881.733183,+238.987,+84.1433,5.693E-6
Fri Jun  5 18:38:02 2015,1433543882.956599,+238.975,+84.1396,5.711E-6
Fri Jun  5 18:38:04 2015,1433543884.176457,+238.960,+84.1356,5.729E-6
Fri Jun  5 18:38:05 2015,1433543885.395107,+238.947,+84.1310,5.747E-6
Fri Jun  5 18:38:06 2015,1433543886.610152,+238.932,+84.1283,5.765E-6
Fri Jun  5 18:38:07 2015,1433543887.826382,+238.919,+84.1260,5.783E-6
Fri Jun  5 18:38:09 2015,1433543889.045232,+238.902,+84.1207,5.799E-6
Fri Jun  5 18:38:10 2015,1433543890.261963,+238.889,+84.1172,5.816E-6
Fri Jun  5 18:38:11 2015,1433543891.475601,+238.881,+84.1128,5.832E-6
Fri Jun  5 18:38:12 2015,1433543892.688192,+238.861,+84.1105,5.848E-6
Fri Jun  5 18:38:13 2015,1433543893.899446,+238.847,+84.1078,5.864E-6
Fri Jun  5 18:38:15 2015,1433543895.109343,+238.835,+84.1042,5.880E-6
Fri Jun  5 18:38:16 2015,1433543896.323207,+238.817,+84.1002,5.896E-6
Fri Jun  5 18:38:17 2015,1433543897.538329,+238.807,+84.0967,5.912E-6
Fri Jun  5 18:38:18 2015,1433543898.74743,+238.791,+84.0935,5.927E-6
Fri Jun  5 18:38:19 2015,1433543899.966023,+238.775,+84.0908,5.941E-6
Fri Jun  5 18:38:21 2015,1433543901.176489,+238.765,+84.0593,5.955E-6
Fri Jun  5 18:38:22 2015,1433543902.387434,+238.752,+84.0825,5.970E-6
Fri Jun  5 18:38:23 2015,1433543903.6023,+238.737,+84.0803,5.985E-6
Fri Jun  5 18:38:24 2015,1433543904.814145,+238.723,+84.0769,5.999E-6
Fri Jun  5 18:38:26 2015,1433543906.025845,+238.711,+84.0734,6.013E-6
Fri Jun  5 18:38:27 2015,1433543907.23616,+238.692,+84.0719,6.027E-6
Fri Jun  5 18:38:28 2015,1433543908.455092,+238.682,+84.0656,6.040E-6
Fri Jun  5 18:38:29 2015,1433543909.669793,+238.667,+84.0616,6.053E-6
Fri Jun  5 18:38:30 2015,1433543910.890095,+238.651,+84.0583,6.067E-6
Fri Jun  5 18:38:32 2015,1433543912.096889,+238.639,+84.0547,6.080E-6
Fri Jun  5 18:38:33 2015,1433543913.311185,+238.627,+84.0528,6.093E-6
Fri Jun  5 18:38:34 2015,1433543914.533125,+238.609,+84.0486,6.105E-6
Fri Jun  5 18:38:35 2015,1433543915.749666,+238.596,+84.0460,6.118E-6
Fri Jun  5 18:38:36 2015,1433543916.966942,+238.590,+84.0432,6.131E-6
Fri Jun  5 18:38:38 2015,1433543918.177232,+238.573,+84.0400,6.142E-6
Fri Jun  5 18:38:39 2015,1433543919.399749,+238.555,+84.0369,6.154E-6
Fri Jun  5 18:38:40 2015,1433543920.617158,+238.544,+84.0327,6.167E-6
Fri Jun  5 18:38:41 2015,1433543921.836476,+238.529,+84.0276,6.179E-6
Fri Jun  5 18:38:43 2015,1433543923.054634,+238.509,+84.0258,6.191E-6
Fri Jun  5 18:38:44 2015,1433543924.267968,+238.496,+84.0231,6.202E-6
Fri Jun  5 18:38:45 2015,1433543925.485674,+238.489,+84.0188,6.213E-6
Fri Jun  5 18:38:46 2015,1433543926.704729,+238.472,+84.0157,6.225E-6
Fri Jun  5 18:38:47 2015,1433543927.922834,+238.459,+84.0117,6.236E-6
Fri Jun  5 18:38:49 2015,1433543929.132588,+238.440,+84.0086,6.246E-6
Fri Jun  5 18:38:50 2015,1433543930.347569,+238.432,+84.0046,6.258E-6
Fri Jun  5 18:38:51 2015,1433543931.563172,+238.417,+84.0012,6.268E-6
Fri Jun  5 18:38:52 2015,1433543932.775894,+238.401,+83.9975,6.279E-6
Fri Jun  5 18:38:53 2015,1433543933.993621,+238.392,+83.9938,6.289E-6
Fri Jun  5 18:38:55 2015,1433543935.208052,+238.376,+83.9925,6.300E-6
Fri Jun  5 18:38:56 2015,1433543936.427643,+238.362,+83.9897,6.310E-6
Fri Jun  5 18:38:57 2015,1433543937.640174,+238.344,+83.9883,6.320E-6
Fri Jun  5 18:38:58 2015,1433543938.858544,+238.334,+83.9811,6.329E-6
Fri Jun  5 18:39:00 2015,1433543940.074762,+238.322,+83.9788,6.340E-6
Fri Jun  5 18:39:01 2015,1433543941.294476,+238.306,+83.9738,6.349E-6
Fri Jun  5 18:39:02 2015,1433543942.51442,+238.292,+83.9724,6.359E-6
Fri Jun  5 18:39:03 2015,1433543943.733295,+238.277,+83.9678,6.369E-6
Fri Jun  5 18:39:04 2015,1433543944.948665,+238.264,+83.9637,6.379E-6
Fri Jun  5 18:39:06 2015,1433543946.15926,+238.250,+83.9597,6.388E-6
Fri Jun  5 18:39:07 2015,1433543947.371418,+238.232,+83.9564,6.397E-6
Fri Jun  5 18:39:08 2015,1433543948.58969,+238.221,+83.9544,6.405E-6
Fri Jun  5 18:39:09 2015,1433543949.799062,+238.206,+83.9505,6.415E-6
Fri Jun  5 18:39:11 2015,1433543951.015246,+238.197,+83.9486,6.424E-6
Fri Jun  5 18:39:12 2015,1433543952.223439,+238.179,+83.9444,6.432E-6
Fri Jun  5 18:39:13 2015,1433543953.438263,+238.164,+83.9431,6.441E-6
Fri Jun  5 18:39:14 2015,1433543954.648299,+238.151,+83.9377,6.449E-6
Fri Jun  5 18:39:15 2015,1433543955.86039,+238.139,+83.9335,6.458E-6
Fri Jun  5 18:39:17 2015,1433543957.075038,+238.129,+83.9316,6.467E-6
Fri Jun  5 18:39:18 2015,1433543958.287496,+238.112,+83.9285,6.475E-6
Fri Jun  5 18:39:19 2015,1433543959.499665,+238.097,+83.9271,6.483E-6
Fri Jun  5 18:39:20 2015,1433543960.712637,+238.082,+83.9207,6.491E-6
Fri Jun  5 18:39:21 2015,1433543961.927255,+238.067,+83.9169,6.499E-6
Fri Jun  5 18:39:23 2015,1433543963.139859,+238.059,+83.9161,6.508E-6
Fri Jun  5 18:39:24 2015,1433543964.353268,+238.044,+83.9111,6.515E-6
Fri Jun  5 18:39:25 2015,1433543965.569632,+238.030,+83.9103,6.523E-6
Fri Jun  5 18:39:26 2015,1433543966.78572,+238.019,+83.9033,6.530E-6
Fri Jun  5 18:39:28 2015,1433543968.006518,+238.002,+83.9047,6.537E-6
Fri Jun  5 18:39:29 2015,1433543969.217635,+237.988,+83.9002,6.545E-6
Fri Jun  5 18:39:30 2015,1433543970.438858,+237.972,+83.8984,6.552E-6
Fri Jun  5 18:39:31 2015,1433543971.650207,+237.960,+83.8915,6.560E-6
Fri Jun  5 18:39:32 2015,1433543972.870069,+237.942,+83.8892,6.568E-6
Fri Jun  5 18:39:34 2015,1433543974.083774,+237.931,+83.8869,6.575E-6
Fri Jun  5 18:39:35 2015,1433543975.295696,+237.918,+83.8805,6.581E-6
Fri Jun  5 18:39:36 2015,1433543976.508196,+237.907,+83.8797,6.589E-6
Fri Jun  5 18:39:37 2015,1433543977.720844,+237.893,+83.8754,6.595E-6
Fri Jun  5 18:39:38 2015,1433543978.937709,+237.877,+83.8736,6.602E-6
Fri Jun  5 18:39:40 2015,1433543980.150696,+237.866,+83.8699,6.609E-6
Fri Jun  5 18:39:41 2015,1433543981.366864,+237.855,+83.8644,6.616E-6
Fri Jun  5 18:39:42 2015,1433543982.582069,+237.837,+83.8627,6.623E-6
Fri Jun  5 18:39:43 2015,1433543983.795099,+237.826,+83.8594,6.630E-6
Fri Jun  5 18:39:45 2015,1433543985.003995,+237.807,+83.8571,6.636E-6
Fri Jun  5 18:39:46 2015,1433543986.21759,+237.797,+83.8511,6.642E-6
Fri Jun  5 18:39:47 2015,1433543987.439227,+237.787,+83.8489,6.649E-6
Fri Jun  5 18:39:48 2015,1433543988.653046,+237.772,+83.8444,6.655E-6
Fri Jun  5 18:39:49 2015,1433543989.868121,+237.758,+83.8430,6.660E-6
Fri Jun  5 18:39:51 2015,1433543991.084018,+237.743,+83.8402,6.668E-6
Fri Jun  5 18:39:52 2015,1433543992.29828,+237.726,+83.8346,6.674E-6
Fri Jun  5 18:39:53 2015,1433543993.514985,+237.716,+83.8325,6.680E-6
Fri Jun  5 18:39:54 2015,1433543994.71799,+237.699,+83.8291,6.686E-6
Fri Jun  5 18:39:55 2015,1433543995.939521,+237.686,+83.8256,6.692E-6
Fri Jun  5 18:39:57 2015,1433543997.152137,+237.667,+83.8252,6.696E-6
Fri Jun  5 18:39:58 2015,1433543998.365025,+237.660,+83.8197,6.703E-6
Fri Jun  5 18:39:59 2015,1433543999.579662,+237.644,+83.8174,6.709E-6
Fri Jun  5 18:40:00 2015,1433544000.797673,+237.629,+83.8127,6.715E-6
Fri Jun  5 18:40:02 2015,1433544002.016605,+237.616,+83.8124,6.720E-6
Fri Jun  5 18:40:03 2015,1433544003.23046,+237.605,+83.8083,6.726E-6
Fri Jun  5 18:40:04 2015,1433544004.444174,+237.592,+83.8036,6.731E-6
Fri Jun  5 18:40:05 2015,1433544005.663636,+237.576,+83.8014,6.736E-6
Fri Jun  5 18:40:06 2015,1433544006.879654,+237.560,+83.7986,6.742E-6
Fri Jun  5 18:40:08 2015,1433544008.086423,+237.546,+83.7928,6.746E-6
Fri Jun  5 18:40:09 2015,1433544009.300716,+237.532,+83.7905,6.753E-6
Fri Jun  5 18:40:10 2015,1433544010.51915,+237.519,+83.7905,6.757E-6
Fri Jun  5 18:40:11 2015,1433544011.731082,+237.512,+83.7849,6.763E-6
Fri Jun  5 18:40:12 2015,1433544012.94316,+237.486,+83.7821,6.768E-6
Fri Jun  5 18:40:14 2015,1433544014.155399,+237.481,+83.7780,6.773E-6
Fri Jun  5 18:40:15 2015,1433544015.371458,+237.464,+83.7763,6.778E-6
Fri Jun  5 18:40:16 2015,1433544016.591975,+237.455,+83.7699,6.782E-6
Fri Jun  5 18:40:17 2015,1433544017.806524,+237.442,+83.7676,6.788E-6
Fri Jun  5 18:40:19 2015,1433544019.015268,+237.423,+83.7676,6.792E-6
Fri Jun  5 18:40:20 2015,1433544020.229269,+237.414,+83.7615,6.797E-6
Fri Jun  5 18:40:21 2015,1433544021.444351,+237.397,+83.7583,6.802E-6
Fri Jun  5 18:40:22 2015,1433544022.657463,+237.389,+83.7534,6.807E-6
Fri Jun  5 18:40:23 2015,1433544023.878819,+237.366,+83.7525,6.811E-6
Fri Jun  5 18:40:25 2015,1433544025.091029,+237.361,+83.7483,6.816E-6
Fri Jun  5 18:40:26 2015,1433544026.305249,+237.343,+83.7447,6.820E-6
Fri Jun  5 18:40:27 2015,1433544027.522036,+237.332,+83.7447,6.824E-6
Fri Jun  5 18:40:28 2015,1433544028.73334,+237.315,+83.7411,6.829E-6
Fri Jun  5 18:40:29 2015,1433544029.950077,+237.305,+83.7396,6.833E-6
Fri Jun  5 18:40:31 2015,1433544031.158553,+237.289,+83.7369,6.838E-6
Fri Jun  5 18:40:32 2015,1433544032.376968,+237.271,+83.7305,6.842E-6
Fri Jun  5 18:40:33 2015,1433544033.595008,+237.259,+83.7260,6.846E-6
Fri Jun  5 18:40:34 2015,1433544034.811769,+237.248,+83.7286,6.851E-6
Fri Jun  5 18:40:36 2015,1433544036.018755,+237.232,+83.7205,6.855E-6
Fri Jun  5 18:40:37 2015,1433544037.235549,+237.217,+83.7177,6.859E-6
Fri Jun  5 18:40:38 2015,1433544038.449182,+237.200,+83.7142,6.863E-6
Fri Jun  5 18:40:39 2015,1433544039.664583,+237.193,+83.7177,6.867E-6
Fri Jun  5 18:40:40 2015,1433544040.876797,+237.174,+83.7121,6.871E-6
Fri Jun  5 18:40:42 2015,1433544042.092307,+237.162,+83.7044,6.875E-6
Fri Jun  5 18:40:43 2015,1433544043.306743,+237.152,+83.7049,6.879E-6
Fri Jun  5 18:40:44 2015,1433544044.523209,+237.141,+83.7027,6.883E-6
Fri Jun  5 18:40:45 2015,1433544045.738457,+237.123,+83.6963,6.887E-6
Fri Jun  5 18:40:46 2015,1433544046.959336,+237.111,+83.6953,6.890E-6
Fri Jun  5 18:40:48 2015,1433544048.177596,+237.094,+83.6922,6.895E-6
Fri Jun  5 18:40:49 2015,1433544049.393957,+237.082,+83.6871,6.898E-6
Fri Jun  5 18:40:50 2015,1433544050.616881,+237.069,+83.6852,6.902E-6
Fri Jun  5 18:40:51 2015,1433544051.83311,+237.063,+83.6816,6.905E-6
Fri Jun  5 18:40:53 2015,1433544053.047143,+237.039,+83.6789,6.913E-6
Fri Jun  5 18:40:54 2015,1433544054.269088,+237.025,+83.6761,6.918E-6
Fri Jun  5 18:40:55 2015,1433544055.482374,+237.014,+83.6734,6.921E-6
Fri Jun  5 18:40:56 2015,1433544056.689908,+237.004,+83.6738,6.924E-6
Fri Jun  5 18:40:57 2015,1433544057.974857,+236.988,+83.6716,6.927E-6
Fri Jun  5 18:40:59 2015,1433544059.191072,+236.974,+83.6666,6.929E-6
Fri Jun  5 18:41:00 2015,1433544060.399024,+236.960,+83.6652,6.933E-6
Fri Jun  5 18:41:01 2015,1433544061.673001,+236.946,+83.6616,6.937E-6
Fri Jun  5 18:41:02 2015,1433544062.897486,+236.932,+83.6592,6.939E-6
Fri Jun  5 18:41:04 2015,1433544064.115305,+236.918,+83.6555,6.943E-6
Fri Jun  5 18:41:05 2015,1433544065.332963,+236.903,+83.6519,6.945E-6
Fri Jun  5 18:41:06 2015,1433544066.546921,+236.893,+83.6486,6.949E-6
Fri Jun  5 18:41:07 2015,1433544067.767837,+236.880,+83.6455,6.951E-6
Fri Jun  5 18:41:08 2015,1433544068.988854,+236.864,+83.6428,6.955E-6
Fri Jun  5 18:41:10 2015,1433544070.210791,+236.852,+83.6405,6.958E-6
Fri Jun  5 18:41:11 2015,1433544071.426439,+236.836,+83.6358,6.960E-6
Fri Jun  5 18:41:12 2015,1433544072.642812,+236.826,+83.6318,6.964E-6
Fri Jun  5 18:41:13 2015,1433544073.862397,+236.814,+83.6295,6.967E-6
Fri Jun  5 18:41:15 2015,1433544075.120074,+236.795,+83.6263,6.970E-6
Fri Jun  5 18:41:16 2015,1433544076.347725,+236.781,+83.6227,6.973E-6
Fri Jun  5 18:41:17 2015,1433544077.556094,+236.771,+83.6202,6.976E-6
Fri Jun  5 18:41:18 2015,1433544078.764612,+236.753,+83.6177,6.979E-6
Fri Jun  5 18:41:19 2015,1433544079.973091,+236.747,+83.6149,6.981E-6
Fri Jun  5 18:41:21 2015,1433544081.183179,+236.733,+83.6099,6.984E-6
Fri Jun  5 18:41:22 2015,1433544082.393744,+236.716,+83.6088,6.986E-6
Fri Jun  5 18:41:23 2015,1433544083.607191,+236.699,+83.6052,6.989E-6
Fri Jun  5 18:41:24 2015,1433544084.828004,+236.686,+83.6033,6.993E-6
Fri Jun  5 18:41:26 2015,1433544086.039936,+236.676,+83.6002,6.995E-6
Fri Jun  5 18:41:27 2015,1433544087.25296,+236.663,+83.5969,6.998E-6
Fri Jun  5 18:41:28 2015,1433544088.471223,+236.648,+83.5944,7.000E-6
Fri Jun  5 18:41:29 2015,1433544089.698791,+236.631,+83.5911,7.002E-6
Fri Jun  5 18:41:30 2015,1433544090.913661,+236.619,+83.5856,7.005E-6
Fri Jun  5 18:41:32 2015,1433544092.130983,+236.606,+83.5837,7.007E-6
Fri Jun  5 18:41:33 2015,1433544093.346565,+236.592,+83.5805,7.010E-6
Fri Jun  5 18:41:34 2015,1433544094.55645,+236.578,+83.5788,7.013E-6
Fri Jun  5 18:41:35 2015,1433544095.779229,+236.563,+83.5741,7.015E-6
Fri Jun  5 18:41:37 2015,1433544097.003424,+236.554,+83.5747,7.017E-6
Fri Jun  5 18:41:38 2015,1433544098.217671,+236.542,+83.5677,7.020E-6
Fri Jun  5 18:41:39 2015,1433544099.427181,+236.523,+83.5640,7.023E-6
Fri Jun  5 18:41:40 2015,1433544100.643165,+236.510,+83.5605,7.024E-6
Fri Jun  5 18:41:41 2015,1433544101.853762,+236.497,+83.5572,7.027E-6
Fri Jun  5 18:41:43 2015,1433544103.069451,+236.486,+83.5554,7.029E-6
Fri Jun  5 18:41:44 2015,1433544104.28598,+236.471,+83.5508,7.031E-6
Fri Jun  5 18:41:45 2015,1433544105.496936,+236.462,+83.5530,7.034E-6
Fri Jun  5 18:41:46 2015,1433544106.710704,+236.441,+83.5441,7.036E-6
Fri Jun  5 18:41:47 2015,1433544107.923195,+236.431,+83.5431,7.038E-6
Fri Jun  5 18:41:49 2015,1433544109.139042,+236.416,+83.5412,7.040E-6
Fri Jun  5 18:41:50 2015,1433544110.353112,+236.404,+83.5377,7.042E-6
Fri Jun  5 18:41:51 2015,1433544111.573013,+236.392,+83.5353,7.045E-6
Fri Jun  5 18:41:52 2015,1433544112.782581,+236.382,+83.5316,7.046E-6
Fri Jun  5 18:41:54 2015,1433544114.002915,+236.364,+83.5267,7.049E-6
Fri Jun  5 18:41:55 2015,1433544115.216505,+236.348,+83.5261,7.051E-6
Fri Jun  5 18:41:56 2015,1433544116.433377,+236.334,+83.5232,7.053E-6
Fri Jun  5 18:41:57 2015,1433544117.643743,+236.324,+83.5212,7.055E-6
Fri Jun  5 18:41:58 2015,1433544118.858807,+236.308,+83.5189,7.057E-6
Fri Jun  5 18:42:00 2015,1433544120.072889,+236.296,+83.5138,7.059E-6
Fri Jun  5 18:42:01 2015,1433544121.287813,+236.283,+83.5111,7.061E-6
Fri Jun  5 18:42:02 2015,1433544122.502026,+236.269,+83.5079,7.062E-6
Fri Jun  5 18:42:03 2015,1433544123.712657,+236.254,+83.5047,7.065E-6
Fri Jun  5 18:42:04 2015,1433544124.925767,+236.244,+83.5019,7.067E-6
Fri Jun  5 18:42:06 2015,1433544126.137741,+236.235,+83.5002,7.069E-6
Fri Jun  5 18:42:07 2015,1433544127.352447,+236.219,+83.4988,7.071E-6
Fri Jun  5 18:42:08 2015,1433544128.562685,+236.203,+83.4959,7.072E-6
Fri Jun  5 18:42:09 2015,1433544129.774019,+236.187,+83.4914,7.074E-6
Fri Jun  5 18:42:10 2015,1433544130.986339,+236.174,+83.4877,7.076E-6
Fri Jun  5 18:42:12 2015,1433544132.193145,+236.159,+83.4854,7.078E-6
Fri Jun  5 18:42:13 2015,1433544133.408075,+236.148,+83.4822,7.080E-6
Fri Jun  5 18:42:14 2015,1433544134.61623,+236.133,+83.4785,7.081E-6
Fri Jun  5 18:42:15 2015,1433544135.831738,+236.117,+83.4785,7.083E-6
Fri Jun  5 18:42:17 2015,1433544137.048678,+236.104,+83.4754,7.084E-6
Fri Jun  5 18:42:18 2015,1433544138.261698,+236.093,+83.4705,7.087E-6
Fri Jun  5 18:42:19 2015,1433544139.476133,+236.079,+83.4672,7.088E-6
Fri Jun  5 18:42:20 2015,1433544140.692245,+236.063,+83.4649,7.089E-6
Fri Jun  5 18:42:21 2015,1433544141.902505,+236.051,+83.4652,7.091E-6
Fri Jun  5 18:42:23 2015,1433544143.112428,+236.043,+83.4580,7.093E-6
Fri Jun  5 18:42:24 2015,1433544144.330123,+236.026,+83.4563,7.094E-6
Fri Jun  5 18:42:25 2015,1433544145.543636,+236.015,+83.4557,7.096E-6
