#Time Stamp,seconds since epoch,Input A,Input B,Pressure
Fri Jun  5 17:17:14 2015,1433539034.775767,+297.171,+298.207,3.820E-3
Fri Jun  5 17:17:15 2015,1433539035.992281,+297.167,+298.207,3.820E-3
Fri Jun  5 17:17:17 2015,1433539037.205001,+297.168,+298.207,3.830E-3
Fri Jun  5 17:17:18 2015,1433539038.415761,+297.168,+298.208,3.830E-3
Fri Jun  5 17:17:19 2015,1433539039.624726,+297.171,+298.207,3.830E-3
Fri Jun  5 17:17:20 2015,1433539040.83489,+297.169,+298.208,3.830E-3
Fri Jun  5 17:17:22 2015,1433539042.045884,+297.172,+298.208,3.830E-3
Fri Jun  5 17:17:23 2015,1433539043.262358,+297.169,+298.208,3.830E-3
Fri Jun  5 17:17:24 2015,1433539044.47737,+297.174,+298.209,3.830E-3
Fri Jun  5 17:17:25 2015,1433539045.689788,+297.169,+298.209,3.840E-3
Fri Jun  5 17:17:26 2015,1433539046.906344,+297.172,+298.210,3.830E-3
Fri Jun  5 17:17:28 2015,1433539048.125945,+297.171,+298.210,3.840E-3
Fri Jun  5 17:17:29 2015,1433539049.335665,+297.171,+298.209,3.840E-3
Fri Jun  5 17:17:30 2015,1433539050.555981,+297.171,+298.209,3.840E-3
Fri Jun  5 17:17:31 2015,1433539051.769767,+297.169,+298.209,3.840E-3
Fri Jun  5 17:17:32 2015,1433539052.980044,+297.169,+298.210,3.840E-3
Fri Jun  5 17:17:34 2015,1433539054.197044,+297.178,+298.208,3.850E-3
Fri Jun  5 17:17:35 2015,1433539055.414596,+297.168,+298.209,3.850E-3
Fri Jun  5 17:17:36 2015,1433539056.631821,+297.169,+298.209,3.850E-3
Fri Jun  5 17:17:37 2015,1433539057.846134,+297.172,+298.209,3.850E-3
Fri Jun  5 17:17:39 2015,1433539059.058194,+297.172,+298.211,3.860E-3
Fri Jun  5 17:17:40 2015,1433539060.274318,+297.172,+298.211,3.850E-3
Fri Jun  5 17:17:41 2015,1433539061.495205,+297.174,+298.210,3.860E-3
Fri Jun  5 17:17:42 2015,1433539062.715688,+297.171,+298.210,3.860E-3
Fri Jun  5 17:17:43 2015,1433539063.929562,+297.168,+298.211,3.860E-3
Fri Jun  5 17:17:45 2015,1433539065.150712,+297.171,+298.211,3.860E-3
Fri Jun  5 17:17:46 2015,1433539066.364307,+297.172,+298.211,3.860E-3
Fri Jun  5 17:17:47 2015,1433539067.57828,+297.171,+298.211,3.860E-3
Fri Jun  5 17:17:48 2015,1433539068.792374,+297.172,+298.212,3.860E-3
Fri Jun  5 17:17:50 2015,1433539070.012782,+297.175,+298.213,3.870E-3
Fri Jun  5 17:17:51 2015,1433539071.218124,+297.171,+298.213,3.860E-3
Fri Jun  5 17:17:52 2015,1433539072.435654,+297.171,+298.213,3.870E-3
Fri Jun  5 17:17:53 2015,1433539073.651311,+297.172,+298.212,3.870E-3
Fri Jun  5 17:17:54 2015,1433539074.862775,+297.175,+298.213,3.870E-3
Fri Jun  5 17:17:56 2015,1433539076.076547,+297.176,+298.212,3.880E-3
Fri Jun  5 17:17:57 2015,1433539077.288305,+297.181,+298.211,3.870E-3
Fri Jun  5 17:17:58 2015,1433539078.501881,+297.174,+298.213,3.880E-3
Fri Jun  5 17:17:59 2015,1433539079.716628,+297.169,+298.212,3.870E-3
Fri Jun  5 17:18:00 2015,1433539080.930648,+297.175,+298.200,3.880E-3
Fri Jun  5 17:18:02 2015,1433539082.142701,+297.171,+298.149,3.880E-3
Fri Jun  5 17:18:03 2015,1433539083.352153,+297.175,+298.053,3.870E-3
Fri Jun  5 17:18:04 2015,1433539084.561422,+297.169,+297.918,3.880E-3
Fri Jun  5 17:18:05 2015,1433539085.785064,+297.176,+297.716,3.870E-3
Fri Jun  5 17:18:07 2015,1433539087.000481,+297.178,+297.416,3.870E-3
Fri Jun  5 17:18:08 2015,1433539088.219663,+297.171,+297.034,3.870E-3
Fri Jun  5 17:18:09 2015,1433539089.42948,+297.175,+296.588,3.870E-3
Fri Jun  5 17:18:10 2015,1433539090.634739,+297.172,+296.231,3.870E-3
Fri Jun  5 17:18:11 2015,1433539091.846072,+297.172,+295.904,3.860E-3
Fri Jun  5 17:18:13 2015,1433539093.062957,+297.174,+295.471,3.860E-3
Fri Jun  5 17:18:14 2015,1433539094.280999,+297.171,+294.983,3.860E-3
Fri Jun  5 17:18:15 2015,1433539095.504472,+297.176,+294.473,3.850E-3
Fri Jun  5 17:18:16 2015,1433539096.716197,+297.175,+294.044,3.860E-3
Fri Jun  5 17:18:17 2015,1433539097.933672,+297.176,+293.664,3.850E-3
Fri Jun  5 17:18:19 2015,1433539099.148072,+297.174,+293.342,3.860E-3
Fri Jun  5 17:18:20 2015,1433539100.364207,+297.175,+292.913,3.850E-3
Fri Jun  5 17:18:21 2015,1433539101.581837,+297.169,+292.527,3.850E-3
Fri Jun  5 17:18:22 2015,1433539102.800291,+297.178,+292.134,3.850E-3
Fri Jun  5 17:18:24 2015,1433539104.016109,+297.175,+291.853,3.850E-3
Fri Jun  5 17:18:25 2015,1433539105.235947,+297.175,+291.514,3.850E-3
Fri Jun  5 17:18:26 2015,1433539106.450121,+297.179,+291.174,3.840E-3
Fri Jun  5 17:18:27 2015,1433539107.669723,+297.176,+290.789,3.850E-3
Fri Jun  5 17:18:28 2015,1433539108.887168,+297.174,+290.340,3.840E-3
Fri Jun  5 17:18:30 2015,1433539110.105635,+297.172,+289.983,3.850E-3
Fri Jun  5 17:18:31 2015,1433539111.323506,+297.175,+289.691,3.850E-3
Fri Jun  5 17:18:32 2015,1433539112.547398,+297.176,+289.312,3.840E-3
Fri Jun  5 17:18:33 2015,1433539113.761559,+297.176,+288.993,3.850E-3
Fri Jun  5 17:18:34 2015,1433539114.980193,+297.176,+288.749,3.830E-3
Fri Jun  5 17:18:36 2015,1433539116.196313,+297.175,+288.424,3.840E-3
Fri Jun  5 17:18:37 2015,1433539117.408851,+297.175,+288.093,3.840E-3
Fri Jun  5 17:18:38 2015,1433539118.626959,+297.175,+287.760,3.840E-3
Fri Jun  5 17:18:39 2015,1433539119.835076,+297.174,+287.344,3.840E-3
Fri Jun  5 17:18:41 2015,1433539121.04802,+297.172,+287.068,3.840E-3
Fri Jun  5 17:18:42 2015,1433539122.265933,+297.174,+286.773,3.840E-3
Fri Jun  5 17:18:43 2015,1433539123.482727,+297.171,+286.454,3.830E-3
Fri Jun  5 17:18:44 2015,1433539124.697828,+297.175,+286.264,3.840E-3
Fri Jun  5 17:18:45 2015,1433539125.912161,+297.172,+285.975,3.830E-3
Fri Jun  5 17:18:47 2015,1433539127.128994,+297.172,+285.673,3.830E-3
Fri Jun  5 17:18:48 2015,1433539128.346779,+297.176,+285.482,3.830E-3
Fri Jun  5 17:18:49 2015,1433539129.565278,+297.169,+285.179,3.830E-3
Fri Jun  5 17:18:50 2015,1433539130.772942,+297.174,+284.898,3.830E-3
Fri Jun  5 17:18:51 2015,1433539131.989698,+297.171,+284.668,3.820E-3
Fri Jun  5 17:18:53 2015,1433539133.208137,+297.171,+284.253,3.830E-3
Fri Jun  5 17:18:54 2015,1433539134.423665,+297.169,+283.994,3.820E-3
Fri Jun  5 17:18:55 2015,1433539135.640435,+297.167,+283.688,3.830E-3
Fri Jun  5 17:18:56 2015,1433539136.858398,+297.169,+283.382,3.820E-3
Fri Jun  5 17:18:58 2015,1433539138.074629,+297.169,+282.999,3.830E-3
Fri Jun  5 17:18:59 2015,1433539139.289406,+297.171,+282.759,3.820E-3
Fri Jun  5 17:19:00 2015,1433539140.509828,+297.171,+282.466,3.830E-3
Fri Jun  5 17:19:01 2015,1433539141.728743,+297.165,+282.128,3.820E-3
Fri Jun  5 17:19:02 2015,1433539142.948433,+297.164,+281.922,3.820E-3
Fri Jun  5 17:19:04 2015,1433539144.161698,+297.162,+281.635,3.820E-3
Fri Jun  5 17:19:05 2015,1433539145.381456,+297.165,+281.374,3.830E-3
Fri Jun  5 17:19:06 2015,1433539146.601778,+297.165,+281.194,3.810E-3
Fri Jun  5 17:19:07 2015,1433539147.818318,+297.167,+280.871,3.820E-3
Fri Jun  5 17:19:09 2015,1433539149.044009,+297.168,+280.585,3.810E-3
Fri Jun  5 17:19:10 2015,1433539150.256557,+297.164,+280.252,3.800E-3
Fri Jun  5 17:19:11 2015,1433539151.472678,+297.168,+279.821,3.800E-3
Fri Jun  5 17:19:12 2015,1433539152.693354,+297.162,+279.414,3.800E-3
Fri Jun  5 17:19:13 2015,1433539153.909995,+297.164,+278.954,3.790E-3
Fri Jun  5 17:19:15 2015,1433539155.119043,+297.164,+278.513,3.790E-3
Fri Jun  5 17:19:16 2015,1433539156.332276,+297.164,+278.059,3.790E-3
Fri Jun  5 17:19:17 2015,1433539157.545252,+297.159,+277.643,3.780E-3
Fri Jun  5 17:19:18 2015,1433539158.756745,+297.152,+277.257,3.780E-3
Fri Jun  5 17:19:19 2015,1433539159.974814,+297.158,+276.886,3.780E-3
Fri Jun  5 17:19:21 2015,1433539161.18648,+297.155,+276.518,3.780E-3
Fri Jun  5 17:19:22 2015,1433539162.403384,+297.157,+276.221,3.770E-3
Fri Jun  5 17:19:23 2015,1433539163.62153,+297.152,+275.894,3.780E-3
Fri Jun  5 17:19:24 2015,1433539164.841628,+297.158,+275.534,3.770E-3
Fri Jun  5 17:19:26 2015,1433539166.061557,+297.152,+275.246,3.770E-3
Fri Jun  5 17:19:27 2015,1433539167.267045,+297.154,+274.917,3.760E-3
Fri Jun  5 17:19:28 2015,1433539168.481277,+297.158,+274.686,3.760E-3
Fri Jun  5 17:19:29 2015,1433539169.702607,+297.151,+274.320,3.760E-3
Fri Jun  5 17:19:30 2015,1433539170.918484,+297.150,+274.035,3.750E-3
Fri Jun  5 17:19:32 2015,1433539172.134009,+297.151,+273.836,3.750E-3
Fri Jun  5 17:19:33 2015,1433539173.345483,+297.150,+273.506,3.740E-3
Fri Jun  5 17:19:34 2015,1433539174.55898,+297.147,+273.211,3.750E-3
Fri Jun  5 17:19:35 2015,1433539175.776143,+297.148,+272.930,3.740E-3
Fri Jun  5 17:19:36 2015,1433539176.994607,+297.148,+272.628,3.740E-3
Fri Jun  5 17:19:38 2015,1433539178.210967,+297.148,+272.324,3.740E-3
Fri Jun  5 17:19:39 2015,1433539179.429186,+297.148,+272.054,3.730E-3
Fri Jun  5 17:19:40 2015,1433539180.641473,+297.145,+271.739,3.730E-3
Fri Jun  5 17:19:41 2015,1433539181.853577,+297.141,+271.484,3.720E-3
Fri Jun  5 17:19:43 2015,1433539183.071488,+297.138,+271.208,3.730E-3
Fri Jun  5 17:19:44 2015,1433539184.289601,+297.141,+270.885,3.710E-3
Fri Jun  5 17:19:45 2015,1433539185.509376,+297.144,+270.558,3.720E-3
Fri Jun  5 17:19:46 2015,1433539186.72334,+297.145,+270.322,3.720E-3
Fri Jun  5 17:19:47 2015,1433539187.938198,+297.141,+270.099,3.710E-3
Fri Jun  5 17:19:49 2015,1433539189.14568,+297.138,+269.785,3.710E-3
Fri Jun  5 17:19:50 2015,1433539190.355918,+297.137,+269.473,3.710E-3
Fri Jun  5 17:19:51 2015,1433539191.575743,+297.135,+269.179,3.710E-3
Fri Jun  5 17:19:52 2015,1433539192.79801,+297.133,+268.814,3.700E-3
Fri Jun  5 17:19:54 2015,1433539194.016551,+297.134,+268.576,3.700E-3
Fri Jun  5 17:19:55 2015,1433539195.224568,+297.130,+268.275,3.690E-3
Fri Jun  5 17:19:56 2015,1433539196.432326,+297.135,+267.975,3.690E-3
Fri Jun  5 17:19:57 2015,1433539197.650773,+297.127,+267.827,3.690E-3
Fri Jun  5 17:19:58 2015,1433539198.868335,+297.131,+267.597,3.680E-3
Fri Jun  5 17:20:00 2015,1433539200.076882,+297.127,+267.286,3.690E-3
Fri Jun  5 17:20:01 2015,1433539201.296969,+297.126,+267.082,3.670E-3
Fri Jun  5 17:20:02 2015,1433539202.513368,+297.123,+266.872,3.680E-3
Fri Jun  5 17:20:03 2015,1433539203.733866,+297.124,+266.543,3.670E-3
Fri Jun  5 17:20:04 2015,1433539204.943958,+297.126,+266.236,3.680E-3
Fri Jun  5 17:20:06 2015,1433539206.157733,+297.124,+266.026,3.660E-3
Fri Jun  5 17:20:07 2015,1433539207.368667,+297.121,+265.749,3.660E-3
Fri Jun  5 17:20:08 2015,1433539208.580545,+297.119,+265.419,3.660E-3
Fri Jun  5 17:20:09 2015,1433539209.796616,+297.117,+265.075,3.650E-3
Fri Jun  5 17:20:11 2015,1433539211.007666,+297.114,+264.716,3.660E-3
Fri Jun  5 17:20:12 2015,1433539212.224175,+297.113,+264.438,3.650E-3
Fri Jun  5 17:20:13 2015,1433539213.442269,+297.109,+264.192,3.650E-3
Fri Jun  5 17:20:14 2015,1433539214.659193,+297.113,+263.942,3.630E-3
Fri Jun  5 17:20:15 2015,1433539215.87658,+297.109,+263.742,3.630E-3
Fri Jun  5 17:20:17 2015,1433539217.092204,+297.109,+263.531,3.630E-3
Fri Jun  5 17:20:18 2015,1433539218.3065,+297.111,+263.207,3.620E-3
Fri Jun  5 17:20:19 2015,1433539219.522931,+297.106,+262.915,3.630E-3
Fri Jun  5 17:20:20 2015,1433539220.742598,+297.106,+262.661,3.610E-3
Fri Jun  5 17:20:21 2015,1433539221.960902,+297.104,+262.355,3.620E-3
Fri Jun  5 17:20:23 2015,1433539223.172057,+297.106,+262.123,3.610E-3
Fri Jun  5 17:20:24 2015,1433539224.392606,+297.101,+261.983,3.610E-3
Fri Jun  5 17:20:25 2015,1433539225.60234,+297.098,+261.700,3.600E-3
Fri Jun  5 17:20:26 2015,1433539226.811056,+297.096,+261.418,3.600E-3
Fri Jun  5 17:20:28 2015,1433539228.036056,+297.093,+261.221,3.590E-3
Fri Jun  5 17:20:29 2015,1433539229.254061,+297.093,+260.936,3.580E-3
Fri Jun  5 17:20:30 2015,1433539230.468776,+297.091,+260.677,3.590E-3
Fri Jun  5 17:20:31 2015,1433539231.683992,+297.086,+260.537,3.570E-3
Fri Jun  5 17:20:32 2015,1433539232.896147,+297.086,+260.300,3.580E-3
Fri Jun  5 17:20:34 2015,1433539234.114881,+297.089,+260.001,3.570E-3
Fri Jun  5 17:20:35 2015,1433539235.334044,+297.082,+259.840,3.570E-3
Fri Jun  5 17:20:36 2015,1433539236.540958,+297.082,+259.633,3.560E-3
Fri Jun  5 17:20:37 2015,1433539237.752848,+297.075,+259.343,3.550E-3
Fri Jun  5 17:20:38 2015,1433539238.964757,+297.079,+259.184,3.560E-3
Fri Jun  5 17:20:40 2015,1433539240.180836,+297.074,+258.941,3.550E-3
Fri Jun  5 17:20:41 2015,1433539241.391899,+297.074,+258.668,3.550E-3
Fri Jun  5 17:20:42 2015,1433539242.606149,+297.076,+258.455,3.540E-3
Fri Jun  5 17:20:43 2015,1433539243.812309,+297.070,+258.254,3.540E-3
Fri Jun  5 17:20:45 2015,1433539245.029245,+297.067,+257.958,3.530E-3
Fri Jun  5 17:20:46 2015,1433539246.246249,+297.065,+257.723,3.530E-3
Fri Jun  5 17:20:47 2015,1433539247.465451,+297.064,+257.534,3.530E-3
Fri Jun  5 17:20:48 2015,1433539248.680818,+297.064,+257.269,3.520E-3
Fri Jun  5 17:20:49 2015,1433539249.894477,+297.060,+257.055,3.530E-3
Fri Jun  5 17:20:51 2015,1433539251.106413,+297.053,+256.863,3.510E-3
Fri Jun  5 17:20:52 2015,1433539252.320469,+297.060,+256.618,3.520E-3
Fri Jun  5 17:20:53 2015,1433539253.53126,+297.057,+256.428,3.500E-3
Fri Jun  5 17:20:54 2015,1433539254.756443,+297.048,+256.254,3.500E-3
Fri Jun  5 17:20:55 2015,1433539255.968379,+297.051,+255.978,3.500E-3
Fri Jun  5 17:20:57 2015,1433539257.177132,+297.048,+255.802,3.490E-3
Fri Jun  5 17:20:58 2015,1433539258.391547,+297.047,+255.623,3.480E-3
Fri Jun  5 17:20:59 2015,1433539259.604682,+297.041,+255.339,3.480E-3
Fri Jun  5 17:21:00 2015,1433539260.822324,+297.041,+255.122,3.470E-3
Fri Jun  5 17:21:02 2015,1433539262.034084,+297.041,+254.953,3.470E-3
Fri Jun  5 17:21:03 2015,1433539263.253871,+297.034,+254.697,3.460E-3
Fri Jun  5 17:21:04 2015,1433539264.474777,+297.034,+254.431,3.460E-3
Fri Jun  5 17:21:05 2015,1433539265.684023,+297.030,+254.270,3.450E-3
Fri Jun  5 17:21:06 2015,1433539266.894393,+297.025,+254.044,3.450E-3
Fri Jun  5 17:21:08 2015,1433539268.106958,+297.027,+253.784,3.450E-3
Fri Jun  5 17:21:09 2015,1433539269.321579,+297.024,+253.576,3.430E-3
Fri Jun  5 17:21:10 2015,1433539270.533698,+297.019,+253.329,3.440E-3
Fri Jun  5 17:21:11 2015,1433539271.755571,+297.016,+253.104,3.430E-3
Fri Jun  5 17:21:12 2015,1433539272.968174,+297.014,+252.932,3.420E-3
Fri Jun  5 17:21:14 2015,1433539274.184009,+297.010,+252.700,3.420E-3
Fri Jun  5 17:21:15 2015,1433539275.404381,+297.010,+252.488,3.410E-3
Fri Jun  5 17:21:16 2015,1433539276.616745,+297.010,+252.238,3.410E-3
Fri Jun  5 17:21:17 2015,1433539277.828295,+297.008,+252.044,3.400E-3
Fri Jun  5 17:21:19 2015,1433539279.044653,+297.004,+251.901,3.400E-3
Fri Jun  5 17:21:20 2015,1433539280.262028,+297.001,+251.627,3.390E-3
Fri Jun  5 17:21:21 2015,1433539281.476673,+296.996,+251.412,3.390E-3
Fri Jun  5 17:21:22 2015,1433539282.689802,+296.994,+251.245,3.380E-3
Fri Jun  5 17:21:23 2015,1433539283.90564,+296.994,+251.023,3.370E-3
Fri Jun  5 17:21:25 2015,1433539285.109286,+296.994,+250.684,3.370E-3
Fri Jun  5 17:21:26 2015,1433539286.326672,+296.990,+250.417,3.360E-3
Fri Jun  5 17:21:27 2015,1433539287.53978,+296.989,+250.260,3.360E-3
Fri Jun  5 17:21:28 2015,1433539288.756286,+296.982,+250.019,3.350E-3
Fri Jun  5 17:21:29 2015,1433539289.976374,+296.980,+249.729,3.350E-3
Fri Jun  5 17:21:31 2015,1433539291.19472,+296.975,+249.544,3.340E-3
Fri Jun  5 17:21:32 2015,1433539292.414941,+296.972,+249.299,3.340E-3
Fri Jun  5 17:21:33 2015,1433539293.636013,+296.973,+249.023,3.330E-3
Fri Jun  5 17:21:34 2015,1433539294.846672,+296.960,+248.730,3.330E-3
Fri Jun  5 17:21:36 2015,1433539296.056696,+296.962,+248.478,3.330E-3
Fri Jun  5 17:21:37 2015,1433539297.265759,+296.962,+248.289,3.310E-3
Fri Jun  5 17:21:38 2015,1433539298.479952,+296.960,+248.054,3.310E-3
Fri Jun  5 17:21:39 2015,1433539299.691898,+296.956,+247.871,3.300E-3
Fri Jun  5 17:21:40 2015,1433539300.908729,+296.953,+247.656,3.300E-3
Fri Jun  5 17:21:42 2015,1433539302.127289,+296.949,+247.412,3.290E-3
Fri Jun  5 17:21:43 2015,1433539303.34473,+296.952,+247.198,3.290E-3
Fri Jun  5 17:21:44 2015,1433539304.558235,+296.945,+247.012,3.290E-3
Fri Jun  5 17:21:45 2015,1433539305.773992,+296.938,+246.784,3.280E-3
Fri Jun  5 17:21:46 2015,1433539306.993133,+296.942,+246.566,3.280E-3
Fri Jun  5 17:21:48 2015,1433539308.211189,+296.936,+246.304,3.260E-3
Fri Jun  5 17:21:49 2015,1433539309.43119,+296.931,+246.055,3.260E-3
Fri Jun  5 17:21:50 2015,1433539310.653576,+296.931,+245.777,3.250E-3
Fri Jun  5 17:21:51 2015,1433539311.869296,+296.927,+245.490,3.240E-3
Fri Jun  5 17:21:53 2015,1433539313.07804,+296.922,+245.201,3.230E-3
Fri Jun  5 17:21:54 2015,1433539314.295774,+296.918,+244.888,3.220E-3
Fri Jun  5 17:21:55 2015,1433539315.514139,+296.915,+244.564,3.220E-3
Fri Jun  5 17:21:56 2015,1433539316.725996,+296.917,+244.247,3.200E-3
Fri Jun  5 17:21:57 2015,1433539317.940694,+296.912,+243.926,3.200E-3
Fri Jun  5 17:21:59 2015,1433539319.157784,+296.910,+243.594,3.180E-3
Fri Jun  5 17:22:00 2015,1433539320.372757,+296.905,+243.268,3.180E-3
Fri Jun  5 17:22:01 2015,1433539321.589952,+296.897,+242.940,3.170E-3
Fri Jun  5 17:22:02 2015,1433539322.796767,+296.898,+242.623,3.160E-3
Fri Jun  5 17:22:04 2015,1433539324.010758,+296.896,+242.255,3.160E-3
Fri Jun  5 17:22:05 2015,1433539325.230077,+296.892,+241.949,3.150E-3
Fri Jun  5 17:22:06 2015,1433539326.438544,+296.888,+241.625,3.150E-3
Fri Jun  5 17:22:07 2015,1433539327.658891,+296.883,+241.318,3.130E-3
Fri Jun  5 17:22:08 2015,1433539328.875682,+296.880,+241.001,3.130E-3
Fri Jun  5 17:22:10 2015,1433539330.100229,+296.879,+240.658,3.120E-3
Fri Jun  5 17:22:11 2015,1433539331.364179,+296.872,+240.351,3.120E-3
Fri Jun  5 17:22:12 2015,1433539332.581875,+296.868,+240.024,3.110E-3
Fri Jun  5 17:22:13 2015,1433539333.795659,+296.863,+239.716,3.100E-3
Fri Jun  5 17:22:15 2015,1433539335.004231,+296.859,+239.403,3.100E-3
Fri Jun  5 17:22:16 2015,1433539336.22305,+296.858,+239.066,3.080E-3
Fri Jun  5 17:22:17 2015,1433539337.439319,+296.851,+238.748,3.080E-3
Fri Jun  5 17:22:18 2015,1433539338.656836,+296.847,+238.436,3.070E-3
Fri Jun  5 17:22:19 2015,1433539339.875207,+296.844,+238.115,3.070E-3
Fri Jun  5 17:22:21 2015,1433539341.088024,+296.844,+237.819,3.060E-3
Fri Jun  5 17:22:22 2015,1433539342.295732,+296.832,+237.500,3.050E-3
Fri Jun  5 17:22:23 2015,1433539343.509012,+296.835,+237.174,3.050E-3
Fri Jun  5 17:22:24 2015,1433539344.720539,+296.827,+236.876,3.030E-3
Fri Jun  5 17:22:25 2015,1433539345.932344,+296.827,+236.567,3.030E-3
Fri Jun  5 17:22:27 2015,1433539347.140979,+296.820,+236.276,3.020E-3
Fri Jun  5 17:22:28 2015,1433539348.360958,+296.815,+235.974,3.020E-3
Fri Jun  5 17:22:29 2015,1433539349.584115,+296.815,+235.686,3.000E-3
Fri Jun  5 17:22:30 2015,1433539350.800016,+296.811,+235.389,2.990E-3
Fri Jun  5 17:22:32 2015,1433539352.014566,+296.808,+235.074,2.990E-3
Fri Jun  5 17:22:33 2015,1433539353.225938,+296.804,+234.776,2.980E-3
Fri Jun  5 17:22:34 2015,1433539354.443009,+296.800,+234.477,2.980E-3
Fri Jun  5 17:22:35 2015,1433539355.660879,+296.794,+234.168,2.960E-3
Fri Jun  5 17:22:36 2015,1433539356.882717,+296.793,+233.874,2.960E-3
Fri Jun  5 17:22:38 2015,1433539358.106794,+296.789,+233.536,2.950E-3
Fri Jun  5 17:22:39 2015,1433539359.324083,+296.781,+233.252,2.950E-3
Fri Jun  5 17:22:40 2015,1433539360.536498,+296.777,+232.951,2.940E-3
Fri Jun  5 17:22:41 2015,1433539361.756756,+296.776,+232.664,2.920E-3
Fri Jun  5 17:22:42 2015,1433539362.972125,+296.769,+232.377,2.920E-3
Fri Jun  5 17:22:44 2015,1433539364.187779,+296.767,+232.064,2.920E-3
Fri Jun  5 17:22:45 2015,1433539365.406272,+296.767,+231.754,2.900E-3
Fri Jun  5 17:22:46 2015,1433539366.627598,+296.759,+231.446,2.900E-3
Fri Jun  5 17:22:47 2015,1433539367.845687,+296.753,+231.148,2.890E-3
Fri Jun  5 17:22:49 2015,1433539369.062238,+296.747,+230.851,2.880E-3
Fri Jun  5 17:22:50 2015,1433539370.272934,+296.745,+230.550,2.880E-3
Fri Jun  5 17:22:51 2015,1433539371.486268,+296.739,+230.245,2.870E-3
Fri Jun  5 17:22:52 2015,1433539372.704994,+296.739,+229.936,2.860E-3
Fri Jun  5 17:22:53 2015,1433539373.921274,+296.729,+229.624,2.850E-3
Fri Jun  5 17:22:55 2015,1433539375.133541,+296.730,+229.335,2.850E-3
Fri Jun  5 17:22:56 2015,1433539376.347635,+296.715,+229.030,2.830E-3
Fri Jun  5 17:22:57 2015,1433539377.572307,+296.715,+228.729,2.840E-3
Fri Jun  5 17:22:58 2015,1433539378.793722,+296.713,+228.443,2.820E-3
Fri Jun  5 17:23:00 2015,1433539380.006108,+296.708,+228.107,2.820E-3
Fri Jun  5 17:23:01 2015,1433539381.219848,+296.699,+227.813,2.810E-3
Fri Jun  5 17:23:02 2015,1433539382.437908,+296.695,+227.512,2.800E-3
Fri Jun  5 17:23:03 2015,1433539383.658094,+296.688,+227.204,2.800E-3
Fri Jun  5 17:23:04 2015,1433539384.874745,+296.689,+226.906,2.790E-3
Fri Jun  5 17:23:06 2015,1433539386.085537,+296.681,+226.625,2.780E-3
Fri Jun  5 17:23:07 2015,1433539387.293649,+296.681,+226.315,2.770E-3
Fri Jun  5 17:23:08 2015,1433539388.511695,+296.675,+226.012,2.770E-3
Fri Jun  5 17:23:09 2015,1433539389.721542,+296.665,+225.713,2.760E-3
Fri Jun  5 17:23:10 2015,1433539390.939957,+296.662,+225.424,2.750E-3
Fri Jun  5 17:23:12 2015,1433539392.157868,+296.658,+225.133,2.750E-3
Fri Jun  5 17:23:13 2015,1433539393.39739,+296.653,+224.838,2.740E-3
Fri Jun  5 17:23:14 2015,1433539394.609326,+296.645,+224.533,2.740E-3
Fri Jun  5 17:23:15 2015,1433539395.82734,+296.645,+224.244,2.720E-3
Fri Jun  5 17:23:17 2015,1433539397.044521,+296.639,+223.957,2.720E-3
Fri Jun  5 17:23:18 2015,1433539398.2538,+296.630,+223.675,2.710E-3
Fri Jun  5 17:23:19 2015,1433539399.465537,+296.630,+223.393,2.710E-3
Fri Jun  5 17:23:20 2015,1433539400.684279,+296.623,+223.101,2.700E-3
Fri Jun  5 17:23:21 2015,1433539401.898675,+296.618,+222.834,2.690E-3
Fri Jun  5 17:23:23 2015,1433539403.110719,+296.614,+222.518,2.690E-3
Fri Jun  5 17:23:24 2015,1433539404.325341,+296.612,+222.249,2.670E-3
Fri Jun  5 17:23:25 2015,1433539405.548312,+296.605,+221.967,2.680E-3
Fri Jun  5 17:23:26 2015,1433539406.767385,+296.596,+221.685,2.660E-3
Fri Jun  5 17:23:27 2015,1433539407.983319,+296.595,+221.409,2.660E-3
Fri Jun  5 17:23:29 2015,1433539409.195906,+296.594,+221.141,2.650E-3
Fri Jun  5 17:23:30 2015,1433539410.402387,+296.584,+220.861,2.640E-3
Fri Jun  5 17:23:31 2015,1433539411.620207,+296.579,+220.584,2.650E-3
Fri Jun  5 17:23:32 2015,1433539412.836293,+296.572,+220.316,2.630E-3
Fri Jun  5 17:23:34 2015,1433539414.056072,+296.565,+220.050,2.630E-3
Fri Jun  5 17:23:35 2015,1433539415.266173,+296.564,+219.796,2.620E-3
Fri Jun  5 17:23:36 2015,1433539416.477153,+296.554,+219.519,2.610E-3
Fri Jun  5 17:23:37 2015,1433539417.690306,+296.554,+219.274,2.610E-3
Fri Jun  5 17:23:38 2015,1433539418.901085,+296.543,+219.009,2.590E-3
Fri Jun  5 17:23:40 2015,1433539420.114116,+296.541,+218.731,2.600E-3
Fri Jun  5 17:23:41 2015,1433539421.333652,+296.536,+218.475,2.580E-3
Fri Jun  5 17:23:42 2015,1433539422.546083,+296.536,+218.216,2.590E-3
Fri Jun  5 17:23:43 2015,1433539423.76476,+296.523,+217.960,2.570E-3
Fri Jun  5 17:23:44 2015,1433539424.972633,+296.517,+217.709,2.570E-3
Fri Jun  5 17:23:46 2015,1433539426.185369,+296.513,+217.441,2.560E-3
Fri Jun  5 17:23:47 2015,1433539427.404857,+296.509,+217.200,2.560E-3
