#Time Stamp,seconds since epoch,Input A,Input B,Pressure
Fri Jun  5 14:03:51 2015,1433527431.191577,+295.914,+297.043,7.302E+2
Fri Jun  5 14:03:52 2015,1433527432.410217,+295.915,+297.043,7.302E+2
Fri Jun  5 14:03:53 2015,1433527433.62665,+295.915,+297.044,7.302E+2
Fri Jun  5 14:03:54 2015,1433527434.842392,+295.914,+297.045,7.302E+2
Fri Jun  5 14:03:56 2015,1433527436.05709,+295.917,+297.046,7.302E+2
Fri Jun  5 14:03:57 2015,1433527437.268902,+295.917,+297.046,7.302E+2
Fri Jun  5 14:03:58 2015,1433527438.474968,+295.920,+297.045,7.029E+2
Fri Jun  5 14:03:59 2015,1433527439.687071,+295.906,+297.039,6.528E+2
Fri Jun  5 14:04:00 2015,1433527440.898342,+295.902,+297.032,6.086E+2
Fri Jun  5 14:04:02 2015,1433527442.103563,+295.888,+297.024,5.731E+2
Fri Jun  5 14:04:03 2015,1433527443.321206,+295.876,+297.015,5.340E+2
Fri Jun  5 14:04:04 2015,1433527444.527868,+295.858,+297.006,5.009E+2
Fri Jun  5 14:04:05 2015,1433527445.743987,+295.847,+296.995,4.701E+2
Fri Jun  5 14:04:06 2015,1433527446.955343,+295.835,+296.986,4.413E+2
Fri Jun  5 14:04:08 2015,1433527448.1661,+295.821,+296.980,4.128E+2
Fri Jun  5 14:04:09 2015,1433527449.383883,+295.808,+296.973,3.867E+2
Fri Jun  5 14:04:10 2015,1433527450.596558,+295.792,+296.969,3.633E+2
Fri Jun  5 14:04:11 2015,1433527451.811059,+295.786,+296.965,3.401E+2
Fri Jun  5 14:04:13 2015,1433527453.025712,+295.779,+296.961,3.188E+2
Fri Jun  5 14:04:14 2015,1433527454.239166,+295.765,+296.953,2.984E+2
Fri Jun  5 14:04:15 2015,1433527455.456706,+295.753,+296.950,2.814E+2
Fri Jun  5 14:04:16 2015,1433527456.680068,+295.751,+296.945,2.634E+2
Fri Jun  5 14:04:17 2015,1433527457.88779,+295.738,+296.945,2.477E+2
Fri Jun  5 14:04:19 2015,1433527459.102797,+295.728,+296.947,2.320E+2
Fri Jun  5 14:04:20 2015,1433527460.317489,+295.726,+296.946,2.185E+2
Fri Jun  5 14:04:21 2015,1433527461.530262,+295.718,+296.944,2.067E+2
Fri Jun  5 14:04:22 2015,1433527462.745087,+295.714,+296.942,1.927E+2
Fri Jun  5 14:04:23 2015,1433527463.956258,+295.705,+296.943,1.814E+2
Fri Jun  5 14:04:25 2015,1433527465.168974,+295.702,+296.942,1.723E+2
Fri Jun  5 14:04:26 2015,1433527466.386616,+295.694,+296.943,1.611E+2
Fri Jun  5 14:04:27 2015,1433527467.602732,+295.691,+296.943,1.523E+2
Fri Jun  5 14:04:28 2015,1433527468.818056,+295.685,+296.943,1.431E+2
Fri Jun  5 14:04:30 2015,1433527470.035755,+295.674,+296.942,1.358E+2
Fri Jun  5 14:04:31 2015,1433527471.253272,+295.674,+296.943,1.286E+2
Fri Jun  5 14:04:32 2015,1433527472.465668,+295.672,+296.942,1.194E+2
Fri Jun  5 14:04:33 2015,1433527473.68708,+295.667,+296.940,1.145E+2
Fri Jun  5 14:04:34 2015,1433527474.898575,+295.660,+296.937,1.077E+2
Fri Jun  5 14:04:36 2015,1433527476.11384,+295.659,+296.938,1.023E+2
Fri Jun  5 14:04:37 2015,1433527477.326976,+295.656,+296.938,9.671E+1
Fri Jun  5 14:04:38 2015,1433527478.545192,+295.650,+296.937,9.161E+1
Fri Jun  5 14:04:39 2015,1433527479.759643,+295.650,+296.937,8.671E+1
Fri Jun  5 14:04:40 2015,1433527480.977411,+295.643,+296.937,8.271E+1
Fri Jun  5 14:04:42 2015,1433527482.197559,+295.643,+296.936,7.811E+1
Fri Jun  5 14:04:43 2015,1433527483.414421,+295.642,+296.937,7.421E+1
Fri Jun  5 14:04:44 2015,1433527484.632455,+295.638,+296.938,7.031E+1
Fri Jun  5 14:04:45 2015,1433527485.849984,+295.635,+296.937,6.671E+1
Fri Jun  5 14:04:47 2015,1433527487.065698,+295.632,+296.938,6.321E+1
Fri Jun  5 14:04:48 2015,1433527488.283281,+295.625,+296.937,6.011E+1
Fri Jun  5 14:04:49 2015,1433527489.494817,+295.628,+296.937,5.339E+1
Fri Jun  5 14:04:50 2015,1433527490.71352,+295.624,+296.937,5.188E+1
Fri Jun  5 14:04:51 2015,1433527491.935273,+295.622,+296.937,5.038E+1
Fri Jun  5 14:04:53 2015,1433527493.15082,+295.618,+296.937,4.883E+1
Fri Jun  5 14:04:54 2015,1433527494.362653,+295.617,+296.938,4.728E+1
Fri Jun  5 14:04:55 2015,1433527495.591834,+295.615,+296.936,4.572E+1
Fri Jun  5 14:04:56 2015,1433527496.808507,+295.615,+296.937,4.408E+1
Fri Jun  5 14:04:58 2015,1433527498.027599,+295.614,+296.939,4.240E+1
Fri Jun  5 14:04:59 2015,1433527499.250883,+295.611,+296.938,4.067E+1
Fri Jun  5 14:05:00 2015,1433527500.472107,+295.611,+296.938,3.886E+1
Fri Jun  5 14:05:01 2015,1433527501.683208,+295.609,+296.938,3.713E+1
Fri Jun  5 14:05:02 2015,1433527502.897031,+295.602,+296.938,3.562E+1
Fri Jun  5 14:05:04 2015,1433527504.108836,+295.604,+296.938,3.408E+1
Fri Jun  5 14:05:05 2015,1433527505.326187,+295.607,+296.937,3.273E+1
Fri Jun  5 14:05:06 2015,1433527506.545284,+295.604,+296.938,3.141E+1
Fri Jun  5 14:05:07 2015,1433527507.760278,+295.597,+296.938,3.015E+1
Fri Jun  5 14:05:08 2015,1433527508.979491,+295.602,+296.938,2.900E+1
Fri Jun  5 14:05:10 2015,1433527510.201089,+295.597,+296.939,2.786E+1
Fri Jun  5 14:05:11 2015,1433527511.421478,+295.594,+296.938,2.684E+1
Fri Jun  5 14:05:12 2015,1433527512.643524,+295.595,+296.939,2.585E+1
Fri Jun  5 14:05:13 2015,1433527513.855523,+295.594,+296.939,2.490E+1
Fri Jun  5 14:05:15 2015,1433527515.076126,+295.597,+296.939,2.404E+1
Fri Jun  5 14:05:16 2015,1433527516.28927,+295.594,+296.940,2.320E+1
Fri Jun  5 14:05:17 2015,1433527517.504985,+295.591,+296.940,2.242E+1
Fri Jun  5 14:05:18 2015,1433527518.720222,+295.591,+296.940,2.172E+1
Fri Jun  5 14:05:19 2015,1433527519.937429,+295.594,+296.941,2.096E+1
Fri Jun  5 14:05:21 2015,1433527521.150517,+295.590,+296.941,2.027E+1
Fri Jun  5 14:05:22 2015,1433527522.371892,+295.595,+296.943,1.961E+1
Fri Jun  5 14:05:23 2015,1433527523.594536,+295.591,+296.943,1.895E+1
Fri Jun  5 14:05:24 2015,1433527524.805648,+295.590,+296.943,1.831E+1
Fri Jun  5 14:05:26 2015,1433527526.023668,+295.588,+296.942,1.763E+1
Fri Jun  5 14:05:27 2015,1433527527.236865,+295.590,+296.941,1.695E+1
Fri Jun  5 14:05:28 2015,1433527528.452685,+295.590,+296.942,1.631E+1
Fri Jun  5 14:05:29 2015,1433527529.658093,+295.584,+296.944,1.556E+1
Fri Jun  5 14:05:30 2015,1433527530.906172,+295.587,+296.944,1.487E+1
Fri Jun  5 14:05:32 2015,1433527532.118708,+295.583,+296.942,1.416E+1
Fri Jun  5 14:05:33 2015,1433527533.334513,+295.587,+296.945,1.347E+1
Fri Jun  5 14:05:34 2015,1433527534.547202,+295.585,+296.943,1.277E+1
Fri Jun  5 14:05:35 2015,1433527535.763679,+295.583,+296.943,1.207E+1
Fri Jun  5 14:05:36 2015,1433527536.982655,+295.581,+296.944,1.140E+1
Fri Jun  5 14:05:38 2015,1433527538.194966,+295.578,+296.944,1.070E+1
Fri Jun  5 14:05:39 2015,1433527539.413625,+295.580,+296.944,1.005E+1
Fri Jun  5 14:05:40 2015,1433527540.622352,+295.581,+296.945,9.078E+0
Fri Jun  5 14:05:41 2015,1433527541.909606,+295.580,+296.945,8.455E+0
Fri Jun  5 14:05:43 2015,1433527543.126208,+295.577,+296.946,7.843E+0
Fri Jun  5 14:05:44 2015,1433527544.335386,+295.580,+296.946,7.251E+0
Fri Jun  5 14:05:45 2015,1433527545.542771,+295.573,+296.945,6.686E+0
Fri Jun  5 14:05:46 2015,1433527546.761856,+295.577,+296.948,6.152E+0
Fri Jun  5 14:05:47 2015,1433527547.972392,+295.573,+296.945,5.605E+0
Fri Jun  5 14:05:49 2015,1433527549.191765,+295.576,+296.945,5.106E+0
Fri Jun  5 14:05:50 2015,1433527550.410152,+295.580,+296.947,4.628E+0
Fri Jun  5 14:05:51 2015,1433527551.635982,+295.578,+296.948,4.183E+0
Fri Jun  5 14:05:52 2015,1433527552.85311,+295.581,+296.949,3.761E+0
Fri Jun  5 14:05:54 2015,1433527554.07019,+295.577,+296.948,3.372E+0
Fri Jun  5 14:05:55 2015,1433527555.289679,+295.573,+296.949,3.010E+0
Fri Jun  5 14:05:56 2015,1433527556.510175,+295.576,+296.948,2.697E+0
Fri Jun  5 14:05:57 2015,1433527557.719983,+295.577,+296.949,2.365E+0
Fri Jun  5 14:05:58 2015,1433527558.93787,+295.576,+296.949,2.077E+0
Fri Jun  5 14:06:00 2015,1433527560.153908,+295.576,+296.949,1.820E+0
Fri Jun  5 14:06:01 2015,1433527561.371244,+295.573,+296.952,1.584E+0
Fri Jun  5 14:06:02 2015,1433527562.589566,+295.573,+296.951,1.367E+0
Fri Jun  5 14:06:03 2015,1433527563.810038,+295.580,+296.951,1.175E+0
Fri Jun  5 14:06:05 2015,1433527565.028026,+295.578,+296.952,1.003E+0
Fri Jun  5 14:06:06 2015,1433527566.247479,+295.573,+296.952,8.324E-1
Fri Jun  5 14:06:07 2015,1433527567.461814,+295.576,+296.954,6.919E-1
Fri Jun  5 14:06:08 2015,1433527568.67738,+295.574,+296.953,5.668E-1
Fri Jun  5 14:06:09 2015,1433527569.902027,+295.576,+296.953,4.589E-1
Fri Jun  5 14:06:11 2015,1433527571.111089,+295.573,+296.954,3.640E-1
Fri Jun  5 14:06:12 2015,1433527572.327971,+295.571,+296.954,2.836E-1
Fri Jun  5 14:06:13 2015,1433527573.545442,+295.578,+296.955,2.158E-1
Fri Jun  5 14:06:14 2015,1433527574.765276,+295.573,+296.955,1.600E-1
Fri Jun  5 14:06:15 2015,1433527575.98281,+295.577,+296.955,1.163E-1
Fri Jun  5 14:06:17 2015,1433527577.199771,+295.576,+296.956,8.466E-2
Fri Jun  5 14:06:18 2015,1433527578.424471,+295.573,+296.956,6.461E-2
Fri Jun  5 14:06:19 2015,1433527579.643901,+295.576,+296.957,5.254E-2
Fri Jun  5 14:06:20 2015,1433527580.859448,+295.578,+296.958,4.468E-2
Fri Jun  5 14:06:22 2015,1433527582.072314,+295.576,+296.957,3.968E-2
Fri Jun  5 14:06:23 2015,1433527583.298294,+295.578,+296.958,3.605E-2
Fri Jun  5 14:06:24 2015,1433527584.51942,+295.574,+296.958,3.356E-2
Fri Jun  5 14:06:25 2015,1433527585.738441,+295.576,+296.959,3.141E-2
Fri Jun  5 14:06:26 2015,1433527586.956524,+295.573,+296.958,2.977E-2
Fri Jun  5 14:06:28 2015,1433527588.174306,+295.574,+296.959,2.837E-2
Fri Jun  5 14:06:29 2015,1433527589.394987,+295.576,+296.958,2.727E-2
Fri Jun  5 14:06:30 2015,1433527590.613418,+295.574,+296.958,2.630E-2
Fri Jun  5 14:06:31 2015,1433527591.837782,+295.577,+296.961,2.544E-2
Fri Jun  5 14:06:33 2015,1433527593.059116,+295.571,+296.958,2.461E-2
Fri Jun  5 14:06:34 2015,1433527594.279179,+295.574,+296.960,2.400E-2
Fri Jun  5 14:06:35 2015,1433527595.496263,+295.573,+296.962,2.332E-2
Fri Jun  5 14:06:36 2015,1433527596.707119,+295.573,+296.962,2.278E-2
Fri Jun  5 14:06:37 2015,1433527597.930734,+295.571,+296.960,2.224E-2
Fri Jun  5 14:06:39 2015,1433527599.143042,+295.571,+296.961,2.172E-2
Fri Jun  5 14:06:40 2015,1433527600.365024,+295.574,+296.961,2.127E-2
Fri Jun  5 14:06:41 2015,1433527601.584402,+295.581,+296.963,2.083E-2
Fri Jun  5 14:06:42 2015,1433527602.807224,+295.577,+296.963,2.041E-2
Fri Jun  5 14:06:44 2015,1433527604.026925,+295.576,+296.964,1.993E-2
Fri Jun  5 14:06:45 2015,1433527605.246493,+295.573,+296.962,1.964E-2
Fri Jun  5 14:06:46 2015,1433527606.472497,+295.577,+296.963,1.926E-2
Fri Jun  5 14:06:47 2015,1433527607.691869,+295.576,+296.965,1.892E-2
Fri Jun  5 14:06:48 2015,1433527608.911007,+295.574,+296.965,1.859E-2
Fri Jun  5 14:06:50 2015,1433527610.130489,+295.577,+296.966,1.828E-2
Fri Jun  5 14:06:51 2015,1433527611.356472,+295.573,+296.965,1.797E-2
Fri Jun  5 14:06:52 2015,1433527612.571673,+295.576,+296.965,1.770E-2
Fri Jun  5 14:06:53 2015,1433527613.790865,+295.570,+296.966,1.742E-2
Fri Jun  5 14:06:55 2015,1433527615.012148,+295.569,+296.965,1.717E-2
Fri Jun  5 14:06:56 2015,1433527616.222786,+295.574,+296.966,1.693E-2
Fri Jun  5 14:06:57 2015,1433527617.448566,+295.574,+296.966,1.669E-2
Fri Jun  5 14:06:58 2015,1433527618.664481,+295.574,+296.966,1.646E-2
Fri Jun  5 14:06:59 2015,1433527619.885906,+295.573,+296.967,1.623E-2
Fri Jun  5 14:07:01 2015,1433527621.096598,+295.574,+296.968,1.602E-2
Fri Jun  5 14:07:02 2015,1433527622.31344,+295.571,+296.968,1.581E-2
Fri Jun  5 14:07:03 2015,1433527623.535499,+295.571,+296.969,1.561E-2
Fri Jun  5 14:07:04 2015,1433527624.759005,+295.571,+296.968,1.540E-2
Fri Jun  5 14:07:05 2015,1433527625.974514,+295.574,+296.968,1.521E-2
Fri Jun  5 14:07:07 2015,1433527627.186728,+295.576,+296.970,1.503E-2
Fri Jun  5 14:07:08 2015,1433527628.40811,+295.574,+296.970,1.483E-2
Fri Jun  5 14:07:09 2015,1433527629.633383,+295.570,+296.971,1.466E-2
Fri Jun  5 14:07:10 2015,1433527630.853578,+295.570,+296.971,1.449E-2
Fri Jun  5 14:07:12 2015,1433527632.063469,+295.571,+296.971,1.433E-2
Fri Jun  5 14:07:13 2015,1433527633.281539,+295.573,+296.972,1.416E-2
Fri Jun  5 14:07:14 2015,1433527634.498038,+295.571,+296.972,1.400E-2
Fri Jun  5 14:07:15 2015,1433527635.708987,+295.574,+296.972,1.385E-2
Fri Jun  5 14:07:16 2015,1433527636.930353,+295.571,+296.972,1.369E-2
Fri Jun  5 14:07:18 2015,1433527638.147154,+295.570,+296.973,1.356E-2
Fri Jun  5 14:07:19 2015,1433527639.36275,+295.573,+296.972,1.341E-2
Fri Jun  5 14:07:20 2015,1433527640.582018,+295.574,+296.973,1.328E-2
Fri Jun  5 14:07:21 2015,1433527641.806907,+295.574,+296.975,1.314E-2
Fri Jun  5 14:07:23 2015,1433527643.027868,+295.566,+296.973,1.301E-2
Fri Jun  5 14:07:24 2015,1433527644.249927,+295.573,+296.974,1.289E-2
Fri Jun  5 14:07:25 2015,1433527645.465636,+295.569,+296.975,1.275E-2
Fri Jun  5 14:07:26 2015,1433527646.681106,+295.570,+296.975,1.264E-2
Fri Jun  5 14:07:27 2015,1433527647.894661,+295.573,+296.975,1.251E-2
Fri Jun  5 14:07:29 2015,1433527649.112095,+295.567,+296.975,1.240E-2
Fri Jun  5 14:07:30 2015,1433527650.332474,+295.576,+296.975,1.228E-2
Fri Jun  5 14:07:31 2015,1433527651.551963,+295.576,+296.976,1.218E-2
Fri Jun  5 14:07:32 2015,1433527652.761941,+295.573,+296.975,1.206E-2
Fri Jun  5 14:07:33 2015,1433527653.971186,+295.570,+296.977,1.195E-2
Fri Jun  5 14:07:35 2015,1433527655.185636,+295.570,+296.976,1.185E-2
Fri Jun  5 14:07:36 2015,1433527656.401319,+295.571,+296.978,1.172E-2
Fri Jun  5 14:07:37 2015,1433527657.60953,+295.571,+296.978,1.161E-2
Fri Jun  5 14:07:38 2015,1433527658.831658,+295.574,+296.978,1.149E-2
Fri Jun  5 14:07:40 2015,1433527660.040721,+295.571,+296.978,1.140E-2
Fri Jun  5 14:07:41 2015,1433527661.255845,+295.570,+296.978,1.130E-2
Fri Jun  5 14:07:42 2015,1433527662.474305,+295.569,+296.978,1.120E-2
Fri Jun  5 14:07:43 2015,1433527663.696602,+295.574,+296.978,1.111E-2
Fri Jun  5 14:07:44 2015,1433527664.915692,+295.567,+296.978,1.101E-2
Fri Jun  5 14:07:46 2015,1433527666.126555,+295.571,+296.980,1.094E-2
Fri Jun  5 14:07:47 2015,1433527667.340802,+295.571,+296.979,1.084E-2
Fri Jun  5 14:07:48 2015,1433527668.548437,+295.573,+296.980,1.076E-2
Fri Jun  5 14:07:49 2015,1433527669.764579,+295.573,+296.979,1.067E-2
Fri Jun  5 14:07:50 2015,1433527670.979473,+295.570,+296.981,1.060E-2
Fri Jun  5 14:07:52 2015,1433527672.195042,+295.570,+296.981,1.052E-2
Fri Jun  5 14:07:53 2015,1433527673.408242,+295.570,+296.980,1.043E-2
Fri Jun  5 14:07:54 2015,1433527674.625841,+295.570,+296.980,1.036E-2
Fri Jun  5 14:07:55 2015,1433527675.84317,+295.569,+296.981,1.028E-2
Fri Jun  5 14:07:57 2015,1433527677.059095,+295.570,+296.983,1.021E-2
Fri Jun  5 14:07:58 2015,1433527678.284848,+295.569,+296.983,1.012E-2
Fri Jun  5 14:07:59 2015,1433527679.498039,+295.570,+296.981,1.006E-2
Fri Jun  5 14:08:00 2015,1433527680.710553,+295.567,+296.983,9.980E-3
Fri Jun  5 14:08:01 2015,1433527681.934182,+295.569,+296.983,9.920E-3
Fri Jun  5 14:08:03 2015,1433527683.191868,+295.570,+296.983,9.840E-3
Fri Jun  5 14:08:04 2015,1433527684.398938,+295.567,+296.983,9.780E-3
Fri Jun  5 14:08:05 2015,1433527685.607912,+295.569,+296.984,9.700E-3
Fri Jun  5 14:08:06 2015,1433527686.825785,+295.569,+296.983,9.650E-3
Fri Jun  5 14:08:08 2015,1433527688.041531,+295.576,+296.985,9.570E-3
Fri Jun  5 14:08:09 2015,1433527689.265988,+295.573,+296.984,9.520E-3
Fri Jun  5 14:08:10 2015,1433527690.481554,+295.569,+296.985,9.450E-3
Fri Jun  5 14:08:11 2015,1433527691.703733,+295.570,+296.985,9.390E-3
Fri Jun  5 14:08:12 2015,1433527692.915632,+295.571,+296.985,9.330E-3
Fri Jun  5 14:08:14 2015,1433527694.123418,+295.569,+296.986,9.280E-3
Fri Jun  5 14:08:15 2015,1433527695.342486,+295.570,+296.987,9.200E-3
Fri Jun  5 14:08:16 2015,1433527696.551848,+295.571,+296.986,9.150E-3
Fri Jun  5 14:08:17 2015,1433527697.766696,+295.563,+296.987,9.090E-3
Fri Jun  5 14:08:18 2015,1433527698.978719,+295.570,+296.986,9.040E-3
Fri Jun  5 14:08:20 2015,1433527700.19568,+295.570,+296.987,8.980E-3
Fri Jun  5 14:08:21 2015,1433527701.411088,+295.571,+296.989,8.920E-3
Fri Jun  5 14:08:22 2015,1433527702.637794,+295.570,+296.989,8.870E-3
Fri Jun  5 14:08:23 2015,1433527703.846017,+295.570,+296.989,8.800E-3
Fri Jun  5 14:08:25 2015,1433527705.072303,+295.564,+296.989,8.770E-3
Fri Jun  5 14:08:26 2015,1433527706.279846,+295.571,+296.989,8.700E-3
Fri Jun  5 14:08:27 2015,1433527707.486565,+295.573,+296.989,8.660E-3
Fri Jun  5 14:08:28 2015,1433527708.702026,+295.571,+296.989,8.600E-3
Fri Jun  5 14:08:29 2015,1433527709.916027,+295.571,+296.991,8.550E-3
Fri Jun  5 14:08:31 2015,1433527711.125536,+295.570,+296.990,8.500E-3
Fri Jun  5 14:08:32 2015,1433527712.330918,+295.571,+296.990,8.450E-3
Fri Jun  5 14:08:33 2015,1433527713.550038,+295.570,+296.989,8.410E-3
Fri Jun  5 14:08:34 2015,1433527714.769427,+295.571,+296.990,8.350E-3
Fri Jun  5 14:08:35 2015,1433527715.977884,+295.569,+296.992,8.310E-3
Fri Jun  5 14:08:37 2015,1433527717.185835,+295.570,+296.993,8.260E-3
Fri Jun  5 14:08:38 2015,1433527718.401043,+295.569,+296.993,8.220E-3
Fri Jun  5 14:08:39 2015,1433527719.611201,+295.574,+296.993,8.170E-3
Fri Jun  5 14:08:40 2015,1433527720.824932,+295.569,+296.993,8.120E-3
Fri Jun  5 14:08:42 2015,1433527722.040914,+295.566,+296.992,8.080E-3
Fri Jun  5 14:08:43 2015,1433527723.250024,+295.573,+296.994,8.030E-3
Fri Jun  5 14:08:44 2015,1433527724.471826,+295.567,+296.994,8.000E-3
Fri Jun  5 14:08:45 2015,1433527725.687312,+295.569,+296.994,7.940E-3
Fri Jun  5 14:08:46 2015,1433527726.902479,+295.571,+296.995,7.910E-3
Fri Jun  5 14:08:48 2015,1433527728.118378,+295.574,+296.995,7.860E-3
Fri Jun  5 14:08:49 2015,1433527729.335895,+295.567,+296.994,7.820E-3
Fri Jun  5 14:08:50 2015,1433527730.554676,+295.571,+296.995,7.780E-3
Fri Jun  5 14:08:51 2015,1433527731.765597,+295.570,+296.995,7.730E-3
Fri Jun  5 14:08:52 2015,1433527732.980595,+295.569,+296.994,7.700E-3
Fri Jun  5 14:08:54 2015,1433527734.194562,+295.569,+296.995,7.650E-3
Fri Jun  5 14:08:55 2015,1433527735.412431,+295.570,+296.995,7.620E-3
Fri Jun  5 14:08:56 2015,1433527736.620094,+295.573,+296.996,7.570E-3
Fri Jun  5 14:08:57 2015,1433527737.835861,+295.569,+296.997,7.540E-3
Fri Jun  5 14:08:59 2015,1433527739.054859,+295.570,+296.997,7.500E-3
Fri Jun  5 14:09:00 2015,1433527740.274711,+295.573,+296.996,7.450E-3
Fri Jun  5 14:09:01 2015,1433527741.489902,+295.574,+296.997,7.430E-3
Fri Jun  5 14:09:02 2015,1433527742.702191,+295.573,+296.997,7.380E-3
Fri Jun  5 14:09:03 2015,1433527743.911832,+295.570,+296.998,7.350E-3
Fri Jun  5 14:09:05 2015,1433527745.127348,+295.571,+296.998,7.310E-3
Fri Jun  5 14:09:06 2015,1433527746.34078,+295.571,+296.998,7.280E-3
Fri Jun  5 14:09:07 2015,1433527747.554395,+295.576,+296.998,7.240E-3
Fri Jun  5 14:09:08 2015,1433527748.768358,+295.573,+296.998,7.200E-3
Fri Jun  5 14:09:09 2015,1433527749.980642,+295.573,+296.998,7.170E-3
Fri Jun  5 14:09:11 2015,1433527751.194827,+295.573,+296.999,7.130E-3
Fri Jun  5 14:09:12 2015,1433527752.405478,+295.576,+297.000,7.100E-3
Fri Jun  5 14:09:13 2015,1433527753.617352,+295.573,+297.000,7.060E-3
Fri Jun  5 14:09:14 2015,1433527754.829895,+295.570,+297.000,7.030E-3
Fri Jun  5 14:09:16 2015,1433527756.04443,+295.569,+297.000,6.990E-3
Fri Jun  5 14:09:17 2015,1433527757.256555,+295.574,+297.000,6.970E-3
Fri Jun  5 14:09:18 2015,1433527758.470361,+295.571,+296.999,6.930E-3
Fri Jun  5 14:09:19 2015,1433527759.686439,+295.574,+296.990,6.900E-3
Fri Jun  5 14:09:20 2015,1433527760.899365,+295.571,+297.001,6.870E-3
Fri Jun  5 14:09:22 2015,1433527762.112067,+295.573,+297.002,6.830E-3
Fri Jun  5 14:09:23 2015,1433527763.329374,+295.573,+297.002,6.810E-3
Fri Jun  5 14:09:24 2015,1433527764.547243,+295.571,+297.002,6.760E-3
Fri Jun  5 14:09:25 2015,1433527765.759042,+295.570,+297.002,6.750E-3
Fri Jun  5 14:09:26 2015,1433527766.972761,+295.573,+297.003,6.710E-3
Fri Jun  5 14:09:28 2015,1433527768.187917,+295.571,+297.002,6.680E-3
Fri Jun  5 14:09:29 2015,1433527769.406898,+295.576,+297.002,6.660E-3
Fri Jun  5 14:09:30 2015,1433527770.621343,+295.574,+297.004,6.620E-3
Fri Jun  5 14:09:31 2015,1433527771.840338,+295.570,+297.003,6.590E-3
Fri Jun  5 14:09:33 2015,1433527773.055542,+295.571,+297.003,6.560E-3
Fri Jun  5 14:09:34 2015,1433527774.27271,+295.571,+297.004,6.540E-3
Fri Jun  5 14:09:35 2015,1433527775.489841,+295.573,+297.004,6.500E-3
Fri Jun  5 14:09:36 2015,1433527776.701268,+295.574,+297.004,6.480E-3
Fri Jun  5 14:09:37 2015,1433527777.921084,+295.571,+297.005,6.450E-3
Fri Jun  5 14:09:39 2015,1433527779.134629,+295.573,+297.005,6.420E-3
Fri Jun  5 14:09:40 2015,1433527780.354089,+295.570,+297.006,6.390E-3
Fri Jun  5 14:09:41 2015,1433527781.571498,+295.570,+297.005,6.370E-3
Fri Jun  5 14:09:42 2015,1433527782.78343,+295.577,+297.006,6.340E-3
Fri Jun  5 14:09:43 2015,1433527783.998653,+295.569,+297.006,6.310E-3
Fri Jun  5 14:09:45 2015,1433527785.212472,+295.571,+297.007,6.280E-3
Fri Jun  5 14:09:46 2015,1433527786.42706,+295.574,+297.008,6.260E-3
Fri Jun  5 14:09:47 2015,1433527787.650747,+295.577,+297.007,6.230E-3
Fri Jun  5 14:09:48 2015,1433527788.864256,+295.576,+297.008,6.200E-3
Fri Jun  5 14:09:50 2015,1433527790.082494,+295.580,+297.008,6.180E-3
Fri Jun  5 14:09:51 2015,1433527791.296615,+295.576,+297.007,6.150E-3
Fri Jun  5 14:09:52 2015,1433527792.513855,+295.571,+297.007,6.130E-3
Fri Jun  5 14:09:53 2015,1433527793.725113,+295.569,+297.008,6.100E-3
Fri Jun  5 14:09:54 2015,1433527794.944098,+295.577,+297.007,6.080E-3
Fri Jun  5 14:09:56 2015,1433527796.160659,+295.574,+297.008,6.050E-3
Fri Jun  5 14:09:57 2015,1433527797.378353,+295.569,+297.008,6.020E-3
Fri Jun  5 14:09:58 2015,1433527798.591111,+295.576,+297.008,6.000E-3
Fri Jun  5 14:09:59 2015,1433527799.812074,+295.571,+297.008,5.970E-3
Fri Jun  5 14:10:01 2015,1433527801.026876,+295.571,+297.009,5.950E-3
Fri Jun  5 14:10:02 2015,1433527802.247492,+295.576,+297.010,5.920E-3
Fri Jun  5 14:10:03 2015,1433527803.469614,+295.570,+297.010,5.910E-3
Fri Jun  5 14:10:04 2015,1433527804.680688,+295.577,+297.011,5.880E-3
Fri Jun  5 14:10:05 2015,1433527805.896446,+295.571,+297.010,5.850E-3
Fri Jun  5 14:10:07 2015,1433527807.110959,+295.571,+297.009,5.830E-3
Fri Jun  5 14:10:08 2015,1433527808.32298,+295.574,+297.009,5.810E-3
Fri Jun  5 14:10:09 2015,1433527809.545529,+295.574,+297.011,5.790E-3
Fri Jun  5 14:10:10 2015,1433527810.757915,+295.576,+297.010,5.760E-3
Fri Jun  5 14:10:11 2015,1433527811.974513,+295.574,+297.010,5.750E-3
Fri Jun  5 14:10:13 2015,1433527813.191993,+295.571,+297.010,5.710E-3
Fri Jun  5 14:10:14 2015,1433527814.407657,+295.574,+297.011,5.700E-3
Fri Jun  5 14:10:15 2015,1433527815.627337,+295.574,+297.011,5.670E-3
Fri Jun  5 14:10:16 2015,1433527816.950806,+295.571,+297.011,5.650E-3
Fri Jun  5 14:10:18 2015,1433527818.163671,+295.577,+297.010,5.630E-3
Fri Jun  5 14:10:19 2015,1433527819.382934,+295.574,+297.012,5.600E-3
Fri Jun  5 14:10:20 2015,1433527820.597903,+295.574,+297.013,5.590E-3
Fri Jun  5 14:10:21 2015,1433527821.813603,+295.578,+297.012,5.560E-3
Fri Jun  5 14:10:23 2015,1433527823.03251,+295.576,+297.013,5.530E-3
Fri Jun  5 14:10:24 2015,1433527824.236536,+295.577,+297.013,5.510E-3
