#Time Stamp,seconds since epoch,Input A,Input B,Pressure
Thu Jul 16 11:47:32 2015,1437061652.1374,+297.523,+298.673,1.100E-3
Thu Jul 16 11:47:33 2015,1437061653.339376,+297.522,+298.673,1.100E-3
Thu Jul 16 11:47:34 2015,1437061654.541214,+297.523,+298.673,1.100E-3
Thu Jul 16 11:47:35 2015,1437061655.743046,+297.525,+298.672,1.110E-3
Thu Jul 16 11:47:36 2015,1437061656.944888,+297.522,+298.673,1.100E-3
Thu Jul 16 11:47:38 2015,1437061658.146728,+297.525,+298.673,1.110E-3
Thu Jul 16 11:47:39 2015,1437061659.348557,+297.522,+298.672,1.100E-3
Thu Jul 16 11:47:40 2015,1437061660.550379,+297.519,+298.673,1.110E-3
Thu Jul 16 11:47:41 2015,1437061661.75223,+297.525,+298.673,1.100E-3
Thu Jul 16 11:47:42 2015,1437061662.954044,+297.522,+298.673,1.100E-3
Thu Jul 16 11:47:44 2015,1437061664.155864,+297.525,+298.672,1.110E-3
Thu Jul 16 11:47:45 2015,1437061665.357692,+297.523,+298.672,1.100E-3
Thu Jul 16 11:47:46 2015,1437061666.559525,+297.522,+298.672,1.110E-3
Thu Jul 16 11:47:47 2015,1437061667.761349,+297.521,+298.673,1.110E-3
Thu Jul 16 11:47:48 2015,1437061668.963185,+297.519,+298.673,1.110E-3
Thu Jul 16 11:47:50 2015,1437061670.165006,+297.522,+298.662,1.100E-3
Thu Jul 16 11:47:51 2015,1437061671.36683,+297.521,+298.672,1.110E-3
Thu Jul 16 11:47:52 2015,1437061672.568666,+297.523,+298.672,1.100E-3
Thu Jul 16 11:47:53 2015,1437061673.770486,+297.522,+298.671,1.110E-3
Thu Jul 16 11:47:54 2015,1437061674.972309,+297.522,+298.671,1.110E-3
Thu Jul 16 11:47:56 2015,1437061676.174139,+297.519,+298.671,1.110E-3
Thu Jul 16 11:47:57 2015,1437061677.375967,+297.521,+298.673,1.110E-3
Thu Jul 16 11:47:58 2015,1437061678.577816,+297.525,+298.670,1.120E-3
Thu Jul 16 11:47:59 2015,1437061679.779675,+297.526,+298.671,1.110E-3
Thu Jul 16 11:48:00 2015,1437061680.981563,+297.521,+298.671,1.120E-3
Thu Jul 16 11:48:02 2015,1437061682.183441,+297.523,+298.667,1.110E-3
Thu Jul 16 11:48:03 2015,1437061683.38531,+297.521,+298.647,1.110E-3
Thu Jul 16 11:48:04 2015,1437061684.587122,+297.516,+298.613,1.110E-3
Thu Jul 16 11:48:05 2015,1437061685.788947,+297.523,+298.562,1.110E-3
Thu Jul 16 11:48:06 2015,1437061686.990791,+297.523,+298.496,1.120E-3
Thu Jul 16 11:48:08 2015,1437061688.192614,+297.519,+298.420,1.110E-3
Thu Jul 16 11:48:09 2015,1437061689.394432,+297.523,+298.354,1.120E-3
Thu Jul 16 11:48:10 2015,1437061690.596276,+297.521,+298.285,1.110E-3
Thu Jul 16 11:48:11 2015,1437061691.7981,+297.522,+298.219,1.120E-3
Thu Jul 16 11:48:12 2015,1437061692.999936,+297.523,+298.144,1.110E-3
Thu Jul 16 11:48:14 2015,1437061694.201776,+297.523,+298.070,1.110E-3
Thu Jul 16 11:48:15 2015,1437061695.403594,+297.521,+297.983,1.110E-3
Thu Jul 16 11:48:16 2015,1437061696.605455,+297.522,+297.898,1.110E-3
Thu Jul 16 11:48:17 2015,1437061697.807294,+297.519,+297.799,1.110E-3
Thu Jul 16 11:48:19 2015,1437061699.009119,+297.525,+297.697,1.110E-3
Thu Jul 16 11:48:20 2015,1437061700.210947,+297.525,+297.579,1.110E-3
Thu Jul 16 11:48:21 2015,1437061701.412779,+297.521,+297.457,1.110E-3
Thu Jul 16 11:48:22 2015,1437061702.614606,+297.519,+297.325,1.110E-3
Thu Jul 16 11:48:23 2015,1437061703.816428,+297.521,+297.176,1.110E-3
Thu Jul 16 11:48:25 2015,1437061705.018262,+297.522,+297.019,1.110E-3
Thu Jul 16 11:48:26 2015,1437061706.220112,+297.525,+296.841,1.110E-3
Thu Jul 16 11:48:27 2015,1437061707.421937,+297.521,+296.655,1.110E-3
Thu Jul 16 11:48:28 2015,1437061708.623776,+297.522,+296.442,1.110E-3
Thu Jul 16 11:48:29 2015,1437061709.825625,+297.521,+296.220,1.100E-3
Thu Jul 16 11:48:31 2015,1437061711.027476,+297.518,+295.973,1.110E-3
Thu Jul 16 11:48:32 2015,1437061712.229311,+297.519,+295.723,1.100E-3
Thu Jul 16 11:48:33 2015,1437061713.431146,+297.518,+295.450,1.100E-3
Thu Jul 16 11:48:34 2015,1437061714.63297,+297.522,+295.179,1.100E-3
Thu Jul 16 11:48:35 2015,1437061715.834796,+297.519,+294.884,1.100E-3
Thu Jul 16 11:48:37 2015,1437061717.036667,+297.513,+294.592,1.100E-3
Thu Jul 16 11:48:38 2015,1437061718.238488,+297.513,+294.285,1.100E-3
Thu Jul 16 11:48:39 2015,1437061719.44031,+297.516,+294.000,1.100E-3
Thu Jul 16 11:48:40 2015,1437061720.642131,+297.513,+293.700,1.090E-3
Thu Jul 16 11:48:41 2015,1437061721.843973,+297.513,+293.390,1.100E-3
Thu Jul 16 11:48:43 2015,1437061723.04584,+297.521,+293.065,1.090E-3
Thu Jul 16 11:48:44 2015,1437061724.247721,+297.516,+292.692,1.100E-3
Thu Jul 16 11:48:45 2015,1437061725.449599,+297.518,+292.362,1.090E-3
Thu Jul 16 11:48:46 2015,1437061726.651485,+297.518,+292.012,1.090E-3
Thu Jul 16 11:48:47 2015,1437061727.853338,+297.513,+291.666,1.090E-3
Thu Jul 16 11:48:49 2015,1437061729.055196,+297.516,+291.304,1.090E-3
Thu Jul 16 11:48:50 2015,1437061730.257043,+297.513,+290.955,1.090E-3
Thu Jul 16 11:48:51 2015,1437061731.45888,+297.513,+290.588,1.080E-3
Thu Jul 16 11:48:52 2015,1437061732.660702,+297.511,+290.232,1.080E-3
Thu Jul 16 11:48:53 2015,1437061733.862533,+297.510,+289.863,1.060E-3
Thu Jul 16 11:48:55 2015,1437061735.064365,+297.513,+289.513,1.070E-3
Thu Jul 16 11:48:56 2015,1437061736.266225,+297.510,+289.145,1.060E-3
Thu Jul 16 11:48:57 2015,1437061737.468084,+297.510,+288.792,1.060E-3
Thu Jul 16 11:48:58 2015,1437061738.669915,+297.505,+288.424,1.060E-3
Thu Jul 16 11:48:59 2015,1437061739.871741,+297.510,+288.066,1.060E-3
Thu Jul 16 11:49:01 2015,1437061741.073611,+297.513,+287.709,1.060E-3
Thu Jul 16 11:49:02 2015,1437061742.27545,+297.508,+287.339,1.040E-3
Thu Jul 16 11:49:03 2015,1437061743.477319,+297.506,+286.987,1.050E-3
Thu Jul 16 11:49:04 2015,1437061744.679143,+297.505,+286.623,1.040E-3
Thu Jul 16 11:49:05 2015,1437061745.880974,+297.505,+286.280,1.050E-3
Thu Jul 16 11:49:07 2015,1437061747.082833,+297.506,+285.921,1.040E-3
Thu Jul 16 11:49:08 2015,1437061748.284653,+297.502,+285.574,1.040E-3
Thu Jul 16 11:49:09 2015,1437061749.486491,+297.502,+285.211,1.040E-3
Thu Jul 16 11:49:10 2015,1437061750.688326,+297.504,+284.864,1.030E-3
Thu Jul 16 11:49:11 2015,1437061751.890146,+297.501,+284.502,1.030E-3
Thu Jul 16 11:49:13 2015,1437061753.092018,+297.499,+284.154,1.020E-3
Thu Jul 16 11:49:14 2015,1437061754.293842,+297.498,+283.791,1.030E-3
Thu Jul 16 11:49:15 2015,1437061755.495705,+297.499,+283.442,1.020E-3
Thu Jul 16 11:49:16 2015,1437061756.697599,+297.501,+283.081,1.020E-3
Thu Jul 16 11:49:17 2015,1437061757.899437,+297.497,+282.737,1.010E-3
Thu Jul 16 11:49:19 2015,1437061759.101304,+297.494,+282.380,1.010E-3
Thu Jul 16 11:49:20 2015,1437061760.30313,+297.497,+282.040,1.010E-3
Thu Jul 16 11:49:21 2015,1437061761.504959,+297.494,+281.698,1.000E-3
Thu Jul 16 11:49:22 2015,1437061762.70679,+297.493,+281.339,1.000E-3
Thu Jul 16 11:49:23 2015,1437061763.908618,+297.491,+280.998,9.900E-4
Thu Jul 16 11:49:25 2015,1437061765.110453,+297.489,+280.640,1.000E-3
Thu Jul 16 11:49:26 2015,1437061766.312292,+297.495,+280.302,9.900E-4
Thu Jul 16 11:49:27 2015,1437061767.514119,+297.487,+279.952,9.900E-4
Thu Jul 16 11:49:28 2015,1437061768.715938,+297.487,+279.618,9.800E-4
Thu Jul 16 11:49:29 2015,1437061769.917768,+297.487,+279.273,9.800E-4
Thu Jul 16 11:49:31 2015,1437061771.119603,+297.486,+278.938,9.800E-4
Thu Jul 16 11:49:32 2015,1437061772.321426,+297.484,+278.591,9.700E-4
Thu Jul 16 11:49:33 2015,1437061773.523257,+297.488,+278.256,9.700E-4
Thu Jul 16 11:49:34 2015,1437061774.725084,+297.486,+277.910,9.600E-4
Thu Jul 16 11:49:35 2015,1437061775.926934,+297.482,+277.580,9.700E-4
Thu Jul 16 11:49:37 2015,1437061777.128769,+297.488,+277.234,9.600E-4
Thu Jul 16 11:49:38 2015,1437061778.330589,+297.482,+276.907,9.600E-4
Thu Jul 16 11:49:39 2015,1437061779.532415,+297.476,+276.566,9.600E-4
Thu Jul 16 11:49:40 2015,1437061780.734241,+297.482,+276.236,9.500E-4
Thu Jul 16 11:49:41 2015,1437061781.936099,+297.477,+275.907,9.600E-4
Thu Jul 16 11:49:43 2015,1437061783.137926,+297.476,+275.567,9.500E-4
Thu Jul 16 11:49:44 2015,1437061784.339752,+297.478,+275.237,9.400E-4
Thu Jul 16 11:49:45 2015,1437061785.541582,+297.477,+274.895,9.400E-4
Thu Jul 16 11:49:46 2015,1437061786.743452,+297.471,+274.564,9.400E-4
Thu Jul 16 11:49:47 2015,1437061787.945317,+297.473,+274.228,9.400E-4
Thu Jul 16 11:49:49 2015,1437061789.147153,+297.474,+273.908,9.300E-4
Thu Jul 16 11:49:50 2015,1437061790.349001,+297.471,+273.578,9.300E-4
Thu Jul 16 11:49:51 2015,1437061791.550827,+297.470,+273.234,9.300E-4
Thu Jul 16 11:49:52 2015,1437061792.752651,+297.467,+272.903,9.200E-4
Thu Jul 16 11:49:53 2015,1437061793.954472,+297.469,+272.587,9.300E-4
Thu Jul 16 11:49:55 2015,1437061795.156297,+297.463,+272.253,9.200E-4
Thu Jul 16 11:49:56 2015,1437061796.358124,+297.465,+271.936,9.200E-4
Thu Jul 16 11:49:57 2015,1437061797.559958,+297.459,+271.603,9.100E-4
Thu Jul 16 11:49:58 2015,1437061798.761812,+297.464,+271.279,9.200E-4
Thu Jul 16 11:49:59 2015,1437061799.96368,+297.460,+270.976,9.100E-4
Thu Jul 16 11:50:01 2015,1437061801.165576,+297.456,+270.648,9.000E-4
Thu Jul 16 11:50:02 2015,1437061802.367444,+297.456,+270.335,9.100E-4
Thu Jul 16 11:50:03 2015,1437061803.569313,+297.454,+270.009,9.000E-4
Thu Jul 16 11:50:04 2015,1437061804.771137,+297.453,+269.697,9.100E-4
Thu Jul 16 11:50:05 2015,1437061805.972974,+297.453,+269.375,8.900E-4
Thu Jul 16 11:50:07 2015,1437061807.174803,+297.447,+269.072,9.000E-4
Thu Jul 16 11:50:08 2015,1437061808.376624,+297.447,+268.752,8.900E-4
Thu Jul 16 11:50:09 2015,1437061809.578457,+297.442,+268.446,8.900E-4
Thu Jul 16 11:50:10 2015,1437061810.780289,+297.440,+268.129,8.900E-4
Thu Jul 16 11:50:11 2015,1437061811.982121,+297.450,+267.826,8.800E-4
Thu Jul 16 11:50:13 2015,1437061813.183948,+297.443,+267.513,8.900E-4
Thu Jul 16 11:50:14 2015,1437061814.38577,+297.443,+267.215,8.800E-4
Thu Jul 16 11:50:15 2015,1437061815.587593,+297.433,+266.905,8.800E-4
Thu Jul 16 11:50:16 2015,1437061816.789425,+297.436,+266.606,8.700E-4
Thu Jul 16 11:50:17 2015,1437061817.99125,+297.432,+266.290,8.800E-4
Thu Jul 16 11:50:19 2015,1437061819.193074,+297.428,+265.991,8.600E-4
Thu Jul 16 11:50:20 2015,1437061820.394901,+297.429,+265.695,8.700E-4
Thu Jul 16 11:50:21 2015,1437061821.596734,+297.428,+265.384,8.700E-4
Thu Jul 16 11:50:22 2015,1437061822.798562,+297.430,+265.090,8.600E-4
Thu Jul 16 11:50:23 2015,1437061824.000424,+297.422,+264.783,8.600E-4
Thu Jul 16 11:50:25 2015,1437061825.202265,+297.426,+264.494,8.500E-4
Thu Jul 16 11:50:26 2015,1437061826.404118,+297.421,+264.192,8.600E-4
Thu Jul 16 11:50:27 2015,1437061827.605945,+297.421,+263.904,8.500E-4
Thu Jul 16 11:50:28 2015,1437061828.807772,+297.421,+263.607,8.600E-4
Thu Jul 16 11:50:30 2015,1437061830.009608,+297.415,+263.320,8.400E-4
Thu Jul 16 11:50:31 2015,1437061831.211437,+297.415,+263.019,8.500E-4
Thu Jul 16 11:50:32 2015,1437061832.413306,+297.414,+262.737,8.500E-4
Thu Jul 16 11:50:33 2015,1437061833.615137,+297.408,+262.441,8.400E-4
Thu Jul 16 11:50:34 2015,1437061834.816964,+297.406,+262.163,8.400E-4
Thu Jul 16 11:50:36 2015,1437061836.018815,+297.408,+261.868,8.300E-4
Thu Jul 16 11:50:37 2015,1437061837.220646,+297.404,+261.586,8.400E-4
Thu Jul 16 11:50:38 2015,1437061838.422482,+297.397,+261.294,8.300E-4
Thu Jul 16 11:50:39 2015,1437061839.624326,+297.398,+261.005,8.400E-4
Thu Jul 16 11:50:40 2015,1437061840.82617,+297.395,+260.737,8.300E-4
Thu Jul 16 11:50:42 2015,1437061842.028038,+297.391,+260.446,8.300E-4
Thu Jul 16 11:50:43 2015,1437061843.229868,+297.392,+260.166,8.300E-4
Thu Jul 16 11:50:44 2015,1437061844.43173,+297.392,+259.870,8.200E-4
Thu Jul 16 11:50:45 2015,1437061845.633562,+297.390,+259.585,8.300E-4
Thu Jul 16 11:50:46 2015,1437061846.835442,+297.385,+259.288,8.200E-4
Thu Jul 16 11:50:48 2015,1437061848.037306,+297.380,+259.010,8.200E-4
Thu Jul 16 11:50:49 2015,1437061849.239136,+297.382,+258.718,8.100E-4
Thu Jul 16 11:50:50 2015,1437061850.440958,+297.380,+258.438,8.100E-4
Thu Jul 16 11:50:51 2015,1437061851.642783,+297.375,+258.144,8.100E-4
Thu Jul 16 11:50:52 2015,1437061852.844607,+297.371,+257.864,8.100E-4
Thu Jul 16 11:50:54 2015,1437061854.04644,+297.371,+257.570,8.100E-4
Thu Jul 16 11:50:55 2015,1437061855.248272,+297.368,+257.290,8.000E-4
Thu Jul 16 11:50:56 2015,1437061856.450132,+297.363,+256.995,8.100E-4
Thu Jul 16 11:50:57 2015,1437061857.651963,+297.367,+256.714,8.000E-4
Thu Jul 16 11:50:58 2015,1437061858.853816,+297.361,+256.418,8.000E-4
Thu Jul 16 11:51:00 2015,1437061860.055702,+297.360,+256.108,8.000E-4
Thu Jul 16 11:51:01 2015,1437061861.257611,+297.357,+255.822,8.000E-4
Thu Jul 16 11:51:02 2015,1437061862.459459,+297.350,+255.526,8.000E-4
Thu Jul 16 11:51:03 2015,1437061863.661323,+297.350,+255.248,7.900E-4
Thu Jul 16 11:51:04 2015,1437061864.863146,+297.347,+254.965,7.900E-4
Thu Jul 16 11:51:06 2015,1437061866.064998,+297.343,+254.691,7.900E-4
Thu Jul 16 11:51:07 2015,1437061867.266847,+297.342,+254.401,7.900E-4
Thu Jul 16 11:51:08 2015,1437061868.468672,+297.343,+254.121,7.900E-4
Thu Jul 16 11:51:09 2015,1437061869.670505,+297.336,+253.830,7.800E-4
Thu Jul 16 11:51:10 2015,1437061870.872335,+297.334,+253.552,7.900E-4
Thu Jul 16 11:51:12 2015,1437061872.074163,+297.332,+253.269,7.800E-4
Thu Jul 16 11:51:13 2015,1437061873.276013,+297.331,+253.007,7.800E-4
Thu Jul 16 11:51:14 2015,1437061874.477833,+297.325,+252.735,7.800E-4
Thu Jul 16 11:51:15 2015,1437061875.679686,+297.322,+252.475,7.700E-4
Thu Jul 16 11:51:16 2015,1437061876.881561,+297.317,+252.209,7.800E-4
Thu Jul 16 11:51:18 2015,1437061878.083432,+297.314,+251.945,7.700E-4
Thu Jul 16 11:51:19 2015,1437061879.28529,+297.314,+251.679,7.700E-4
Thu Jul 16 11:51:20 2015,1437061880.487111,+297.314,+251.400,7.600E-4
Thu Jul 16 11:51:21 2015,1437061881.688937,+297.312,+251.130,7.700E-4
Thu Jul 16 11:51:22 2015,1437061882.890757,+297.307,+250.853,7.600E-4
Thu Jul 16 11:51:24 2015,1437061884.092584,+297.302,+250.586,7.700E-4
Thu Jul 16 11:51:25 2015,1437061885.294409,+297.305,+250.307,7.600E-4
Thu Jul 16 11:51:26 2015,1437061886.496243,+297.297,+250.040,7.600E-4
Thu Jul 16 11:51:27 2015,1437061887.698066,+297.290,+249.763,7.600E-4
Thu Jul 16 11:51:28 2015,1437061888.899889,+297.290,+249.499,7.600E-4
Thu Jul 16 11:51:30 2015,1437061890.10172,+297.288,+249.225,7.500E-4
Thu Jul 16 11:51:31 2015,1437061891.30354,+297.285,+248.966,7.600E-4
Thu Jul 16 11:51:32 2015,1437061892.505362,+297.276,+248.690,7.500E-4
Thu Jul 16 11:51:33 2015,1437061893.707194,+297.278,+248.429,7.500E-4
Thu Jul 16 11:51:34 2015,1437061894.909023,+297.272,+248.157,7.500E-4
Thu Jul 16 11:51:36 2015,1437061896.110861,+297.274,+247.896,7.500E-4
Thu Jul 16 11:51:37 2015,1437061897.312688,+297.268,+247.619,7.500E-4
Thu Jul 16 11:51:38 2015,1437061898.514515,+297.264,+247.359,7.400E-4
Thu Jul 16 11:51:39 2015,1437061899.716336,+297.261,+247.102,7.500E-4
Thu Jul 16 11:51:40 2015,1437061900.918159,+297.261,+246.832,7.400E-4
Thu Jul 16 11:51:42 2015,1437061902.120018,+297.254,+246.576,7.500E-4
Thu Jul 16 11:51:43 2015,1437061903.321847,+297.250,+246.309,7.300E-4
Thu Jul 16 11:51:44 2015,1437061904.523701,+297.246,+246.057,7.400E-4
Thu Jul 16 11:51:45 2015,1437061905.725566,+297.242,+245.793,7.300E-4
Thu Jul 16 11:51:46 2015,1437061906.927431,+297.244,+245.543,7.300E-4
Thu Jul 16 11:51:48 2015,1437061908.129293,+297.239,+245.282,7.400E-4
Thu Jul 16 11:51:49 2015,1437061909.33113,+297.240,+245.037,7.300E-4
Thu Jul 16 11:51:50 2015,1437061910.532952,+297.230,+244.776,7.300E-4
Thu Jul 16 11:51:51 2015,1437061911.734773,+297.229,+244.529,7.200E-4
Thu Jul 16 11:51:52 2015,1437061912.936599,+297.224,+244.272,7.300E-4
Thu Jul 16 11:51:54 2015,1437061914.138426,+297.222,+244.026,7.200E-4
Thu Jul 16 11:51:55 2015,1437061915.340255,+297.217,+243.763,7.200E-4
Thu Jul 16 11:51:56 2015,1437061916.54209,+297.216,+243.513,7.200E-4
Thu Jul 16 11:51:57 2015,1437061917.743924,+297.206,+243.252,7.200E-4
Thu Jul 16 11:51:58 2015,1437061918.945755,+297.212,+243.004,7.200E-4
Thu Jul 16 11:52:00 2015,1437061920.147589,+297.203,+242.757,7.100E-4
Thu Jul 16 11:52:01 2015,1437061921.349468,+297.202,+242.499,7.200E-4
Thu Jul 16 11:52:02 2015,1437061922.551295,+297.200,+242.249,7.100E-4
Thu Jul 16 11:52:03 2015,1437061923.75311,+297.198,+241.993,7.200E-4
Thu Jul 16 11:52:04 2015,1437061924.954932,+297.188,+241.749,7.100E-4
Thu Jul 16 11:52:06 2015,1437061926.156774,+297.183,+241.494,7.100E-4
Thu Jul 16 11:52:07 2015,1437061927.358602,+297.182,+241.252,7.100E-4
Thu Jul 16 11:52:08 2015,1437061928.560426,+297.183,+240.978,7.000E-4
Thu Jul 16 11:52:09 2015,1437061929.762276,+297.172,+240.738,7.100E-4
Thu Jul 16 11:52:10 2015,1437061930.964138,+297.171,+240.487,7.000E-4
Thu Jul 16 11:52:12 2015,1437061932.165963,+297.162,+240.245,7.100E-4
Thu Jul 16 11:52:13 2015,1437061933.36779,+297.162,+239.993,7.000E-4
Thu Jul 16 11:52:14 2015,1437061934.569611,+297.154,+239.754,7.000E-4
Thu Jul 16 11:52:15 2015,1437061935.771433,+297.152,+239.503,6.900E-4
Thu Jul 16 11:52:16 2015,1437061936.973309,+297.151,+239.265,7.000E-4
Thu Jul 16 11:52:18 2015,1437061938.175136,+297.144,+239.024,7.000E-4
Thu Jul 16 11:52:19 2015,1437061939.376963,+297.141,+238.780,6.900E-4
Thu Jul 16 11:52:20 2015,1437061940.578798,+297.138,+238.544,7.000E-4
Thu Jul 16 11:52:21 2015,1437061941.780644,+297.134,+238.300,6.900E-4
Thu Jul 16 11:52:22 2015,1437061942.982491,+297.128,+238.062,6.900E-4
Thu Jul 16 11:52:24 2015,1437061944.184335,+297.124,+237.815,6.800E-4
Thu Jul 16 11:52:25 2015,1437061945.386166,+297.121,+237.581,6.900E-4
Thu Jul 16 11:52:26 2015,1437061946.58802,+297.115,+237.336,6.800E-4
Thu Jul 16 11:52:27 2015,1437061947.789917,+297.113,+237.102,6.800E-4
Thu Jul 16 11:52:28 2015,1437061948.992031,+297.113,+236.862,6.900E-4
Thu Jul 16 11:52:30 2015,1437061950.194122,+297.106,+236.628,6.800E-4
Thu Jul 16 11:52:31 2015,1437061951.396309,+297.099,+236.386,6.800E-4
Thu Jul 16 11:52:32 2015,1437061952.598452,+297.096,+236.157,6.800E-4
Thu Jul 16 11:52:33 2015,1437061953.800556,+297.091,+235.917,6.800E-4
Thu Jul 16 11:52:34 2015,1437061955.002601,+297.089,+235.683,6.700E-4
Thu Jul 16 11:52:36 2015,1437061956.204662,+297.084,+235.445,6.800E-4
Thu Jul 16 11:52:37 2015,1437061957.406719,+297.078,+235.214,6.700E-4
Thu Jul 16 11:52:38 2015,1437061958.608698,+297.079,+234.986,6.700E-4
Thu Jul 16 11:52:39 2015,1437061959.810574,+297.067,+234.745,6.700E-4
Thu Jul 16 11:52:41 2015,1437061961.012459,+297.074,+234.519,6.700E-4
Thu Jul 16 11:52:42 2015,1437061962.214346,+297.060,+234.278,6.700E-4
Thu Jul 16 11:52:43 2015,1437061963.416226,+297.060,+234.050,6.600E-4
Thu Jul 16 11:52:44 2015,1437061964.618102,+297.053,+233.809,6.700E-4
Thu Jul 16 11:52:45 2015,1437061965.820009,+297.051,+233.583,6.600E-4
Thu Jul 16 11:52:47 2015,1437061967.021899,+297.045,+233.345,6.600E-4
Thu Jul 16 11:52:48 2015,1437061968.223777,+297.041,+233.121,6.600E-4
Thu Jul 16 11:52:49 2015,1437061969.425664,+297.038,+232.882,6.600E-4
Thu Jul 16 11:52:50 2015,1437061970.627545,+297.031,+232.653,6.600E-4
Thu Jul 16 11:52:51 2015,1437061971.829424,+297.024,+232.415,6.500E-4
Thu Jul 16 11:52:53 2015,1437061973.031314,+297.018,+232.190,6.600E-4
Thu Jul 16 11:52:54 2015,1437061974.23319,+297.013,+231.955,6.500E-4
Thu Jul 16 11:52:55 2015,1437061975.435066,+297.003,+231.732,6.600E-4
Thu Jul 16 11:52:56 2015,1437061976.636944,+297.007,+231.496,6.500E-4
Thu Jul 16 11:52:57 2015,1437061977.838825,+297.000,+231.268,6.600E-4
Thu Jul 16 11:52:59 2015,1437061979.040707,+296.994,+231.041,6.500E-4
Thu Jul 16 11:53:00 2015,1437061980.242679,+296.996,+230.800,6.500E-4
Thu Jul 16 11:53:01 2015,1437061981.444564,+296.990,+230.572,6.500E-4
Thu Jul 16 11:53:02 2015,1437061982.646446,+296.982,+230.324,6.500E-4
Thu Jul 16 11:53:03 2015,1437061983.848316,+296.975,+230.111,6.500E-4
Thu Jul 16 11:53:05 2015,1437061985.050199,+296.970,+229.874,6.400E-4
Thu Jul 16 11:53:06 2015,1437061986.252114,+296.963,+229.647,6.500E-4
Thu Jul 16 11:53:07 2015,1437061987.453997,+296.963,+229.415,6.400E-4
Thu Jul 16 11:53:08 2015,1437061988.65586,+296.959,+229.193,6.400E-4
Thu Jul 16 11:53:09 2015,1437061989.857728,+296.953,+228.959,6.400E-4
Thu Jul 16 11:53:11 2015,1437061991.059614,+296.949,+228.738,6.400E-4
Thu Jul 16 11:53:12 2015,1437061992.261496,+296.942,+228.505,6.400E-4
Thu Jul 16 11:53:13 2015,1437061993.463418,+296.944,+228.281,6.300E-4
Thu Jul 16 11:53:14 2015,1437061994.665323,+296.936,+228.027,6.400E-4
Thu Jul 16 11:53:15 2015,1437061995.867199,+296.925,+227.803,6.300E-4
Thu Jul 16 11:53:17 2015,1437061997.069087,+296.921,+227.575,6.400E-4
Thu Jul 16 11:53:18 2015,1437061998.270972,+296.918,+227.337,6.300E-4
Thu Jul 16 11:53:19 2015,1437061999.47287,+296.912,+227.112,6.300E-4
Thu Jul 16 11:53:20 2015,1437062000.674742,+296.909,+226.877,6.300E-4
Thu Jul 16 11:53:21 2015,1437062001.876624,+296.901,+226.646,6.300E-4
Thu Jul 16 11:53:23 2015,1437062003.078506,+296.897,+226.406,6.300E-4
Thu Jul 16 11:53:24 2015,1437062004.280381,+296.892,+226.176,6.200E-4
Thu Jul 16 11:53:25 2015,1437062005.482264,+296.890,+225.937,6.300E-4
Thu Jul 16 11:53:26 2015,1437062006.684174,+296.886,+225.705,6.200E-4
Thu Jul 16 11:53:27 2015,1437062007.886053,+296.879,+225.464,6.300E-4
Thu Jul 16 11:53:29 2015,1437062009.087929,+296.873,+225.231,6.100E-4
Thu Jul 16 11:53:30 2015,1437062010.289794,+296.864,+224.990,6.200E-4
Thu Jul 16 11:53:31 2015,1437062011.491727,+296.863,+224.759,6.200E-4
Thu Jul 16 11:53:32 2015,1437062012.693609,+296.853,+224.513,6.300E-4
Thu Jul 16 11:53:33 2015,1437062013.895491,+296.851,+224.284,6.200E-4
Thu Jul 16 11:53:35 2015,1437062015.097379,+296.846,+224.048,6.200E-4
Thu Jul 16 11:53:36 2015,1437062016.299258,+296.832,+223.818,6.100E-4
Thu Jul 16 11:53:37 2015,1437062017.501121,+296.832,+223.593,6.200E-4
Thu Jul 16 11:53:38 2015,1437062018.703001,+296.831,+223.353,6.100E-4
Thu Jul 16 11:53:39 2015,1437062019.904885,+296.825,+223.124,6.200E-4
Thu Jul 16 11:53:41 2015,1437062021.106777,+296.817,+222.889,6.100E-4
Thu Jul 16 11:53:42 2015,1437062022.308662,+296.813,+222.662,6.100E-4
Thu Jul 16 11:53:43 2015,1437062023.510544,+296.805,+222.423,6.100E-4
Thu Jul 16 11:53:44 2015,1437062024.712419,+296.805,+222.195,6.100E-4
Thu Jul 16 11:53:45 2015,1437062025.914301,+296.796,+221.961,6.000E-4
Thu Jul 16 11:53:47 2015,1437062027.116223,+296.791,+221.738,6.100E-4
Thu Jul 16 11:53:48 2015,1437062028.318108,+296.784,+221.502,6.000E-4
Thu Jul 16 11:53:49 2015,1437062029.520013,+296.777,+221.281,6.000E-4
Thu Jul 16 11:53:50 2015,1437062030.721894,+296.774,+221.044,6.000E-4
Thu Jul 16 11:53:51 2015,1437062031.923776,+296.773,+220.816,6.000E-4
Thu Jul 16 11:53:53 2015,1437062033.125633,+296.763,+220.575,6.000E-4
Thu Jul 16 11:53:54 2015,1437062034.32751,+296.753,+220.348,6.000E-4
Thu Jul 16 11:53:55 2015,1437062035.529394,+296.747,+220.112,6.000E-4
Thu Jul 16 11:53:56 2015,1437062036.73128,+296.747,+219.887,5.900E-4
Thu Jul 16 11:53:57 2015,1437062037.933165,+296.737,+219.663,6.000E-4
Thu Jul 16 11:53:59 2015,1437062039.135042,+296.732,+219.430,5.900E-4
Thu Jul 16 11:54:00 2015,1437062040.336984,+296.723,+219.205,5.900E-4
