#Time Stamp,seconds since epoch,Input A,Input B,Pressure
Fri Jun  5 21:37:03 2015,1433554623.915041,+173.154,+80.8078,4.908E-6
Fri Jun  5 21:37:05 2015,1433554625.136813,+173.149,+80.8059,4.908E-6
Fri Jun  5 21:37:06 2015,1433554626.352818,+173.143,+80.8055,4.908E-6
Fri Jun  5 21:37:07 2015,1433554627.565246,+173.144,+80.8078,4.907E-6
Fri Jun  5 21:37:08 2015,1433554628.782203,+173.133,+80.8073,4.907E-6
Fri Jun  5 21:37:10 2015,1433554630.000399,+173.133,+80.8093,4.907E-6
Fri Jun  5 21:37:11 2015,1433554631.212345,+173.133,+80.8070,4.907E-6
Fri Jun  5 21:37:12 2015,1433554632.430283,+173.123,+80.8084,4.907E-6
Fri Jun  5 21:37:13 2015,1433554633.638274,+173.126,+80.8045,4.907E-6
Fri Jun  5 21:37:14 2015,1433554634.846152,+173.123,+80.8086,4.906E-6
Fri Jun  5 21:37:16 2015,1433554636.059503,+173.115,+80.8084,4.905E-6
Fri Jun  5 21:37:17 2015,1433554637.276425,+173.119,+80.8096,4.905E-6
Fri Jun  5 21:37:18 2015,1433554638.490368,+173.106,+80.8059,4.905E-6
Fri Jun  5 21:37:19 2015,1433554639.707124,+173.104,+80.8078,4.905E-6
Fri Jun  5 21:37:20 2015,1433554640.929456,+173.100,+80.8129,4.904E-6
Fri Jun  5 21:37:22 2015,1433554642.148174,+173.099,+80.8073,4.904E-6
Fri Jun  5 21:37:23 2015,1433554643.366314,+173.093,+80.8084,4.904E-6
Fri Jun  5 21:37:24 2015,1433554644.587253,+173.093,+80.8070,4.904E-6
Fri Jun  5 21:37:25 2015,1433554645.797347,+173.090,+80.8096,4.903E-6
Fri Jun  5 21:37:27 2015,1433554647.001381,+173.088,+80.8086,4.903E-6
Fri Jun  5 21:37:28 2015,1433554648.221102,+173.078,+80.8073,4.903E-6
Fri Jun  5 21:37:29 2015,1433554649.435807,+173.074,+80.8073,4.903E-6
Fri Jun  5 21:37:30 2015,1433554650.653743,+173.069,+80.8070,4.903E-6
Fri Jun  5 21:37:31 2015,1433554651.861271,+173.067,+80.8059,4.903E-6
Fri Jun  5 21:37:33 2015,1433554653.06946,+173.068,+80.8073,4.902E-6
Fri Jun  5 21:37:34 2015,1433554654.288681,+173.059,+80.8059,4.901E-6
Fri Jun  5 21:37:35 2015,1433554655.504707,+173.054,+80.8093,4.901E-6
Fri Jun  5 21:37:36 2015,1433554656.72285,+173.051,+80.8064,4.901E-6
Fri Jun  5 21:37:37 2015,1433554657.934951,+173.051,+80.8064,4.901E-6
Fri Jun  5 21:37:39 2015,1433554659.148928,+173.048,+80.8051,4.900E-6
Fri Jun  5 21:37:40 2015,1433554660.360997,+173.043,+80.8059,4.900E-6
Fri Jun  5 21:37:41 2015,1433554661.573447,+173.036,+80.8084,4.900E-6
Fri Jun  5 21:37:42 2015,1433554662.791633,+173.036,+80.8084,4.900E-6
Fri Jun  5 21:37:44 2015,1433554664.002314,+173.033,+80.8093,4.899E-6
Fri Jun  5 21:37:45 2015,1433554665.212762,+173.033,+80.8070,4.899E-6
Fri Jun  5 21:37:46 2015,1433554666.436116,+173.027,+80.8064,4.899E-6
Fri Jun  5 21:37:47 2015,1433554667.656381,+173.024,+80.8041,4.898E-6
Fri Jun  5 21:37:48 2015,1433554668.875036,+173.017,+80.8055,4.898E-6
Fri Jun  5 21:37:50 2015,1433554670.09627,+173.012,+80.8115,4.898E-6
Fri Jun  5 21:37:51 2015,1433554671.315321,+173.007,+80.8093,4.897E-6
Fri Jun  5 21:37:52 2015,1433554672.532902,+173.007,+80.8055,4.897E-6
Fri Jun  5 21:37:53 2015,1433554673.740371,+172.998,+80.8055,4.897E-6
Fri Jun  5 21:37:54 2015,1433554674.960744,+172.998,+80.8078,4.897E-6
Fri Jun  5 21:37:56 2015,1433554676.176275,+172.988,+80.8051,4.897E-6
Fri Jun  5 21:37:57 2015,1433554677.389363,+172.990,+80.8059,4.896E-6
Fri Jun  5 21:37:58 2015,1433554678.607592,+172.983,+80.8041,4.896E-6
Fri Jun  5 21:37:59 2015,1433554679.823335,+172.983,+80.8059,4.896E-6
Fri Jun  5 21:38:01 2015,1433554681.040069,+172.984,+80.8064,4.895E-6
Fri Jun  5 21:38:02 2015,1433554682.260407,+172.975,+80.8016,4.895E-6
Fri Jun  5 21:38:03 2015,1433554683.467319,+172.969,+80.8051,4.895E-6
Fri Jun  5 21:38:04 2015,1433554684.678644,+172.972,+80.8070,4.894E-6
Fri Jun  5 21:38:05 2015,1433554685.894528,+172.964,+80.8051,4.895E-6
Fri Jun  5 21:38:07 2015,1433554687.10912,+172.960,+80.8070,4.894E-6
Fri Jun  5 21:38:08 2015,1433554688.324756,+172.958,+80.8078,4.894E-6
Fri Jun  5 21:38:09 2015,1433554689.543798,+172.955,+80.8064,4.893E-6
Fri Jun  5 21:38:10 2015,1433554690.752172,+172.946,+80.8045,4.893E-6
Fri Jun  5 21:38:11 2015,1433554691.970992,+172.944,+80.8064,4.893E-6
Fri Jun  5 21:38:13 2015,1433554693.184042,+172.936,+80.8084,4.892E-6
Fri Jun  5 21:38:14 2015,1433554694.399658,+172.939,+80.8064,4.892E-6
Fri Jun  5 21:38:15 2015,1433554695.610706,+172.936,+80.8059,4.892E-6
Fri Jun  5 21:38:16 2015,1433554696.826912,+172.932,+80.8051,4.892E-6
Fri Jun  5 21:38:18 2015,1433554698.044006,+172.926,+80.8073,4.892E-6
Fri Jun  5 21:38:19 2015,1433554699.264524,+172.926,+80.8051,4.891E-6
Fri Jun  5 21:38:20 2015,1433554700.481694,+172.925,+80.8073,4.891E-6
Fri Jun  5 21:38:21 2015,1433554701.703503,+172.914,+80.8107,4.890E-6
Fri Jun  5 21:38:22 2015,1433554702.916922,+172.910,+80.8086,4.890E-6
Fri Jun  5 21:38:24 2015,1433554704.134797,+172.914,+80.8059,4.890E-6
Fri Jun  5 21:38:25 2015,1433554705.348259,+172.909,+80.8078,4.890E-6
Fri Jun  5 21:38:26 2015,1433554706.56334,+172.905,+80.8022,4.889E-6
Fri Jun  5 21:38:27 2015,1433554707.774398,+172.900,+80.8073,4.889E-6
Fri Jun  5 21:38:28 2015,1433554708.987224,+172.894,+80.8086,4.889E-6
Fri Jun  5 21:38:30 2015,1433554710.202403,+172.889,+80.8110,4.889E-6
Fri Jun  5 21:38:31 2015,1433554711.416229,+172.883,+80.8073,4.888E-6
Fri Jun  5 21:38:32 2015,1433554712.632449,+172.883,+80.8073,4.888E-6
Fri Jun  5 21:38:33 2015,1433554713.84859,+172.881,+80.8078,4.888E-6
Fri Jun  5 21:38:35 2015,1433554715.060706,+172.879,+80.8093,4.888E-6
Fri Jun  5 21:38:36 2015,1433554716.276073,+172.875,+80.8084,4.888E-6
Fri Jun  5 21:38:37 2015,1433554717.490996,+172.870,+80.8093,4.887E-6
Fri Jun  5 21:38:38 2015,1433554718.702738,+172.860,+80.8073,4.887E-6
Fri Jun  5 21:38:39 2015,1433554719.915761,+172.865,+80.8051,4.887E-6
Fri Jun  5 21:38:41 2015,1433554721.12601,+172.859,+80.8051,4.886E-6
Fri Jun  5 21:38:42 2015,1433554722.340134,+172.851,+80.8055,4.886E-6
Fri Jun  5 21:38:43 2015,1433554723.556121,+172.848,+80.8059,4.885E-6
Fri Jun  5 21:38:44 2015,1433554724.767677,+172.842,+80.8051,4.885E-6
Fri Jun  5 21:38:45 2015,1433554725.979677,+172.844,+80.8051,4.885E-6
Fri Jun  5 21:38:47 2015,1433554727.190635,+172.837,+80.8059,4.885E-6
Fri Jun  5 21:38:48 2015,1433554728.405718,+172.831,+80.8059,4.884E-6
Fri Jun  5 21:38:49 2015,1433554729.624391,+172.830,+80.8037,4.884E-6
Fri Jun  5 21:38:50 2015,1433554730.843936,+172.830,+80.8073,4.884E-6
Fri Jun  5 21:38:52 2015,1433554732.056786,+172.822,+80.8110,4.884E-6
Fri Jun  5 21:38:53 2015,1433554733.278563,+172.822,+80.8055,4.884E-6
Fri Jun  5 21:38:54 2015,1433554734.496432,+172.820,+80.8084,4.883E-6
Fri Jun  5 21:38:55 2015,1433554735.706448,+172.813,+80.8055,4.883E-6
Fri Jun  5 21:38:56 2015,1433554736.915947,+172.813,+80.8059,4.883E-6
Fri Jun  5 21:38:58 2015,1433554738.135595,+172.802,+80.8037,4.882E-6
Fri Jun  5 21:38:59 2015,1433554739.352537,+172.802,+80.8051,4.882E-6
Fri Jun  5 21:39:00 2015,1433554740.56823,+172.801,+80.8055,4.882E-6
Fri Jun  5 21:39:01 2015,1433554741.784899,+172.794,+80.8059,4.881E-6
Fri Jun  5 21:39:03 2015,1433554743.001189,+172.794,+80.8055,4.881E-6
Fri Jun  5 21:39:04 2015,1433554744.218371,+172.789,+80.8051,4.881E-6
Fri Jun  5 21:39:05 2015,1433554745.436599,+172.789,+80.8045,4.880E-6
Fri Jun  5 21:39:06 2015,1433554746.657275,+172.784,+80.8059,4.880E-6
Fri Jun  5 21:39:07 2015,1433554747.880356,+172.778,+80.7817,4.884E-6
Fri Jun  5 21:39:09 2015,1433554749.094358,+172.770,+80.8041,4.883E-6
Fri Jun  5 21:39:10 2015,1433554750.307468,+172.771,+80.8073,4.883E-6
Fri Jun  5 21:39:11 2015,1433554751.523129,+172.770,+80.8051,4.883E-6
Fri Jun  5 21:39:12 2015,1433554752.739113,+172.763,+80.8073,4.884E-6
Fri Jun  5 21:39:13 2015,1433554753.958149,+172.755,+80.8055,4.883E-6
Fri Jun  5 21:39:15 2015,1433554755.173657,+172.755,+80.8037,4.883E-6
Fri Jun  5 21:39:16 2015,1433554756.385336,+172.755,+80.8064,4.888E-6
Fri Jun  5 21:39:17 2015,1433554757.599611,+172.746,+80.8051,4.888E-6
Fri Jun  5 21:39:18 2015,1433554758.818915,+172.741,+80.8041,4.888E-6
Fri Jun  5 21:39:20 2015,1433554760.039296,+172.741,+80.8073,4.890E-6
Fri Jun  5 21:39:21 2015,1433554761.248766,+172.739,+80.8055,4.888E-6
Fri Jun  5 21:39:22 2015,1433554762.458604,+172.738,+80.8093,4.888E-6
Fri Jun  5 21:39:23 2015,1433554763.67326,+172.728,+80.8055,4.887E-6
Fri Jun  5 21:39:24 2015,1433554764.887083,+172.728,+80.8073,4.886E-6
Fri Jun  5 21:39:26 2015,1433554766.103732,+172.723,+80.8093,4.885E-6
Fri Jun  5 21:39:27 2015,1433554767.313152,+172.721,+80.8051,4.884E-6
Fri Jun  5 21:39:28 2015,1433554768.526183,+172.715,+80.8030,4.884E-6
Fri Jun  5 21:39:29 2015,1433554769.748021,+172.710,+80.7998,4.883E-6
Fri Jun  5 21:39:30 2015,1433554770.963147,+172.709,+80.8027,4.883E-6
Fri Jun  5 21:39:32 2015,1433554772.166876,+172.704,+80.8030,4.883E-6
Fri Jun  5 21:39:33 2015,1433554773.386774,+172.702,+80.8016,4.883E-6
Fri Jun  5 21:39:34 2015,1433554774.607512,+172.697,+80.8004,4.882E-6
Fri Jun  5 21:39:35 2015,1433554775.821608,+172.692,+80.8016,4.882E-6
Fri Jun  5 21:39:37 2015,1433554777.037007,+172.691,+80.8022,4.882E-6
Fri Jun  5 21:39:38 2015,1433554778.244322,+172.686,+80.7985,4.882E-6
Fri Jun  5 21:39:39 2015,1433554779.46399,+172.676,+80.8014,4.881E-6
Fri Jun  5 21:39:40 2015,1433554780.684832,+172.675,+80.8045,4.881E-6
Fri Jun  5 21:39:41 2015,1433554781.896552,+172.675,+80.8027,4.880E-6
Fri Jun  5 21:39:43 2015,1433554783.107591,+172.669,+80.8016,4.881E-6
Fri Jun  5 21:39:44 2015,1433554784.319853,+172.671,+80.8051,4.881E-6
Fri Jun  5 21:39:45 2015,1433554785.533687,+172.668,+80.8070,4.880E-6
Fri Jun  5 21:39:46 2015,1433554786.744042,+172.666,+80.8041,4.880E-6
Fri Jun  5 21:39:47 2015,1433554787.961806,+172.658,+80.8059,4.879E-6
Fri Jun  5 21:39:49 2015,1433554789.177237,+172.654,+80.8041,4.879E-6
Fri Jun  5 21:39:50 2015,1433554790.391631,+172.647,+80.8059,4.879E-6
Fri Jun  5 21:39:51 2015,1433554791.611129,+172.647,+80.8055,4.878E-6
Fri Jun  5 21:39:52 2015,1433554792.830184,+172.638,+80.8059,4.878E-6
Fri Jun  5 21:39:54 2015,1433554794.047829,+172.634,+80.8051,4.878E-6
Fri Jun  5 21:39:55 2015,1433554795.268932,+172.634,+80.8027,4.878E-6
Fri Jun  5 21:39:56 2015,1433554796.47826,+172.628,+80.8059,4.878E-6
Fri Jun  5 21:39:57 2015,1433554797.69635,+172.625,+80.8078,4.877E-6
Fri Jun  5 21:39:58 2015,1433554798.90827,+172.623,+80.8041,4.877E-6
Fri Jun  5 21:40:00 2015,1433554800.121628,+172.621,+80.8093,4.877E-6
Fri Jun  5 21:40:01 2015,1433554801.337108,+172.616,+80.8030,4.877E-6
Fri Jun  5 21:40:02 2015,1433554802.558745,+172.617,+80.8030,4.876E-6
Fri Jun  5 21:40:03 2015,1433554803.769522,+172.607,+80.8041,4.876E-6
Fri Jun  5 21:40:04 2015,1433554804.994281,+172.602,+80.8064,4.876E-6
Fri Jun  5 21:40:06 2015,1433554806.214596,+172.597,+80.8022,4.876E-6
Fri Jun  5 21:40:07 2015,1433554807.427512,+172.596,+80.8055,4.876E-6
Fri Jun  5 21:40:08 2015,1433554808.649572,+172.594,+80.8051,4.875E-6
Fri Jun  5 21:40:09 2015,1433554809.867468,+172.588,+80.8041,4.875E-6
Fri Jun  5 21:40:11 2015,1433554811.083916,+172.588,+80.8045,4.875E-6
Fri Jun  5 21:40:12 2015,1433554812.3006,+172.582,+80.8059,4.874E-6
Fri Jun  5 21:40:13 2015,1433554813.515813,+172.582,+80.8055,4.874E-6
Fri Jun  5 21:40:14 2015,1433554814.736658,+172.578,+80.8037,4.874E-6
Fri Jun  5 21:40:15 2015,1433554815.960771,+172.571,+80.8064,4.874E-6
Fri Jun  5 21:40:17 2015,1433554817.173346,+172.568,+80.8022,4.874E-6
Fri Jun  5 21:40:18 2015,1433554818.389418,+172.564,+80.8064,4.873E-6
Fri Jun  5 21:40:19 2015,1433554819.605753,+172.566,+80.8070,4.873E-6
Fri Jun  5 21:40:20 2015,1433554820.822591,+172.557,+80.8055,4.872E-6
Fri Jun  5 21:40:22 2015,1433554822.038149,+172.555,+80.8030,4.873E-6
Fri Jun  5 21:40:23 2015,1433554823.255682,+172.547,+80.8064,4.873E-6
Fri Jun  5 21:40:24 2015,1433554824.475273,+172.541,+80.8093,4.872E-6
Fri Jun  5 21:40:25 2015,1433554825.687103,+172.538,+80.8055,4.872E-6
Fri Jun  5 21:40:26 2015,1433554826.904352,+172.538,+80.8064,4.872E-6
Fri Jun  5 21:40:28 2015,1433554828.120972,+172.530,+80.8055,4.871E-6
Fri Jun  5 21:40:29 2015,1433554829.342416,+172.527,+80.8045,4.871E-6
Fri Jun  5 21:40:30 2015,1433554830.561903,+172.527,+80.8027,4.870E-6
Fri Jun  5 21:40:31 2015,1433554831.779149,+172.522,+80.8059,4.870E-6
Fri Jun  5 21:40:32 2015,1433554832.997422,+172.519,+80.8070,4.870E-6
Fri Jun  5 21:40:34 2015,1433554834.2078,+172.519,+80.8059,4.870E-6
Fri Jun  5 21:40:35 2015,1433554835.419213,+172.508,+80.8070,4.870E-6
Fri Jun  5 21:40:36 2015,1433554836.626166,+172.508,+80.8030,4.869E-6
Fri Jun  5 21:40:37 2015,1433554837.841584,+172.501,+80.8037,4.869E-6
Fri Jun  5 21:40:39 2015,1433554839.057974,+172.501,+80.8096,4.869E-6
Fri Jun  5 21:40:40 2015,1433554840.276965,+172.503,+80.8016,4.869E-6
Fri Jun  5 21:40:41 2015,1433554841.496491,+172.492,+80.8037,4.868E-6
Fri Jun  5 21:40:42 2015,1433554842.7163,+172.489,+80.8037,4.868E-6
Fri Jun  5 21:40:43 2015,1433554843.935234,+172.489,+80.8051,4.868E-6
Fri Jun  5 21:40:45 2015,1433554845.154966,+172.486,+80.8030,4.868E-6
Fri Jun  5 21:40:46 2015,1433554846.368287,+172.479,+80.8037,4.867E-6
Fri Jun  5 21:40:47 2015,1433554847.576349,+172.476,+80.8045,4.867E-6
Fri Jun  5 21:40:48 2015,1433554848.780094,+172.470,+80.8008,4.866E-6
Fri Jun  5 21:40:49 2015,1433554849.99353,+172.466,+80.8016,4.867E-6
Fri Jun  5 21:40:51 2015,1433554851.210386,+172.469,+80.7998,4.866E-6
Fri Jun  5 21:40:52 2015,1433554852.424968,+172.464,+80.8041,4.866E-6
Fri Jun  5 21:40:53 2015,1433554853.645268,+172.458,+80.8041,4.866E-6
Fri Jun  5 21:40:54 2015,1433554854.864859,+172.450,+80.8084,4.867E-6
Fri Jun  5 21:40:56 2015,1433554856.076542,+172.448,+80.8045,4.866E-6
Fri Jun  5 21:40:57 2015,1433554857.290542,+172.446,+80.8037,4.865E-6
Fri Jun  5 21:40:58 2015,1433554858.509245,+172.440,+80.8016,4.865E-6
Fri Jun  5 21:40:59 2015,1433554859.726247,+172.437,+80.8022,4.865E-6
Fri Jun  5 21:41:00 2015,1433554860.940846,+172.441,+80.8030,4.864E-6
Fri Jun  5 21:41:02 2015,1433554862.158219,+172.431,+80.8078,4.864E-6
Fri Jun  5 21:41:03 2015,1433554863.37603,+172.426,+80.8014,4.864E-6
Fri Jun  5 21:41:04 2015,1433554864.589862,+172.423,+80.8027,4.864E-6
Fri Jun  5 21:41:05 2015,1433554865.802882,+172.423,+80.8041,4.864E-6
Fri Jun  5 21:41:07 2015,1433554867.013021,+172.418,+80.8078,4.863E-6
Fri Jun  5 21:41:08 2015,1433554868.230304,+172.413,+80.8014,4.863E-6
Fri Jun  5 21:41:09 2015,1433554869.451693,+172.411,+80.8027,4.864E-6
Fri Jun  5 21:41:10 2015,1433554870.673428,+172.410,+80.8030,4.863E-6
Fri Jun  5 21:41:11 2015,1433554871.891466,+172.405,+80.8041,4.863E-6
Fri Jun  5 21:41:13 2015,1433554873.104028,+172.398,+80.8041,4.862E-6
Fri Jun  5 21:41:14 2015,1433554874.321844,+172.397,+80.8030,4.863E-6
Fri Jun  5 21:41:15 2015,1433554875.537149,+172.392,+80.8045,4.862E-6
Fri Jun  5 21:41:16 2015,1433554876.756207,+172.391,+80.8030,4.862E-6
Fri Jun  5 21:41:17 2015,1433554877.977205,+172.385,+80.8045,4.861E-6
Fri Jun  5 21:41:19 2015,1433554879.184024,+172.380,+80.8041,4.861E-6
Fri Jun  5 21:41:20 2015,1433554880.398254,+172.382,+80.8037,4.860E-6
Fri Jun  5 21:41:21 2015,1433554881.615823,+172.377,+80.8045,4.861E-6
Fri Jun  5 21:41:22 2015,1433554882.830957,+172.371,+80.8016,4.861E-6
Fri Jun  5 21:41:24 2015,1433554884.048911,+172.371,+80.8041,4.860E-6
Fri Jun  5 21:41:25 2015,1433554885.274544,+172.366,+80.8086,4.860E-6
Fri Jun  5 21:41:26 2015,1433554886.509418,+172.363,+80.8073,4.860E-6
Fri Jun  5 21:41:27 2015,1433554887.723275,+172.358,+80.8084,4.859E-6
Fri Jun  5 21:41:28 2015,1433554888.942379,+172.356,+80.8084,4.859E-6
Fri Jun  5 21:41:30 2015,1433554890.228527,+172.353,+80.8093,4.859E-6
Fri Jun  5 21:41:31 2015,1433554891.442072,+172.348,+80.8096,4.858E-6
Fri Jun  5 21:41:32 2015,1433554892.66003,+172.340,+80.8093,4.858E-6
Fri Jun  5 21:41:33 2015,1433554893.873175,+172.340,+80.8096,4.858E-6
Fri Jun  5 21:41:35 2015,1433554895.09145,+172.332,+80.8084,4.858E-6
Fri Jun  5 21:41:36 2015,1433554896.311093,+172.332,+80.8101,4.857E-6
Fri Jun  5 21:41:37 2015,1433554897.528927,+172.330,+80.8096,4.857E-6
Fri Jun  5 21:41:38 2015,1433554898.740057,+172.323,+80.8096,4.857E-6
Fri Jun  5 21:41:39 2015,1433554899.953127,+172.319,+80.8093,4.856E-6
Fri Jun  5 21:41:41 2015,1433554901.172002,+172.321,+80.8086,4.857E-6
Fri Jun  5 21:41:42 2015,1433554902.389384,+172.313,+80.8078,4.856E-6
Fri Jun  5 21:41:43 2015,1433554903.619099,+172.308,+80.8101,4.856E-6
Fri Jun  5 21:41:44 2015,1433554904.82313,+172.308,+80.8110,4.856E-6
Fri Jun  5 21:41:46 2015,1433554906.041299,+172.302,+80.8055,4.855E-6
Fri Jun  5 21:41:47 2015,1433554907.260616,+172.302,+80.8051,4.855E-6
Fri Jun  5 21:41:48 2015,1433554908.482842,+172.293,+80.8084,4.855E-6
Fri Jun  5 21:41:49 2015,1433554909.702982,+172.292,+80.8030,4.854E-6
Fri Jun  5 21:41:50 2015,1433554910.918113,+172.289,+80.8073,4.854E-6
Fri Jun  5 21:41:52 2015,1433554912.141958,+172.285,+80.8041,4.853E-6
Fri Jun  5 21:41:53 2015,1433554913.359018,+172.285,+80.8045,4.854E-6
Fri Jun  5 21:41:54 2015,1433554914.577034,+172.279,+80.8051,4.853E-6
Fri Jun  5 21:41:55 2015,1433554915.793584,+172.276,+80.8051,4.853E-6
Fri Jun  5 21:41:57 2015,1433554917.012409,+172.270,+80.8045,4.852E-6
Fri Jun  5 21:41:58 2015,1433554918.229268,+172.269,+80.8051,4.852E-6
Fri Jun  5 21:41:59 2015,1433554919.446851,+172.264,+80.8022,4.852E-6
Fri Jun  5 21:42:00 2015,1433554920.665281,+172.255,+80.8016,4.852E-6
Fri Jun  5 21:42:01 2015,1433554921.884317,+172.258,+80.8051,4.851E-6
Fri Jun  5 21:42:03 2015,1433554923.100228,+172.253,+80.8064,4.851E-6
Fri Jun  5 21:42:04 2015,1433554924.317375,+172.250,+80.8041,4.851E-6
Fri Jun  5 21:42:05 2015,1433554925.532973,+172.247,+80.8030,4.850E-6
Fri Jun  5 21:42:06 2015,1433554926.739334,+172.244,+80.8016,4.850E-6
Fri Jun  5 21:42:07 2015,1433554927.949224,+172.237,+80.8051,4.850E-6
Fri Jun  5 21:42:09 2015,1433554929.161507,+172.233,+80.8016,4.850E-6
Fri Jun  5 21:42:10 2015,1433554930.382874,+172.232,+80.8027,4.849E-6
Fri Jun  5 21:42:11 2015,1433554931.593088,+172.229,+80.8041,4.849E-6
Fri Jun  5 21:42:12 2015,1433554932.806586,+172.223,+80.8041,4.850E-6
Fri Jun  5 21:42:14 2015,1433554934.023159,+172.219,+80.8045,4.848E-6
Fri Jun  5 21:42:15 2015,1433554935.242755,+172.218,+80.8041,4.848E-6
Fri Jun  5 21:42:16 2015,1433554936.463486,+172.211,+80.8051,4.848E-6
Fri Jun  5 21:42:17 2015,1433554937.682783,+172.214,+80.8051,4.848E-6
Fri Jun  5 21:42:18 2015,1433554938.902435,+172.209,+80.8016,4.847E-6
Fri Jun  5 21:42:20 2015,1433554940.117226,+172.200,+80.8084,4.847E-6
Fri Jun  5 21:42:21 2015,1433554941.326217,+172.200,+80.8016,4.847E-6
Fri Jun  5 21:42:22 2015,1433554942.538263,+172.192,+80.8022,4.847E-6
Fri Jun  5 21:42:23 2015,1433554943.750279,+172.192,+80.8041,4.847E-6
Fri Jun  5 21:42:24 2015,1433554944.96505,+172.186,+80.8045,4.846E-6
Fri Jun  5 21:42:26 2015,1433554946.17089,+172.185,+80.8093,4.845E-6
Fri Jun  5 21:42:27 2015,1433554947.382925,+172.180,+80.8004,4.846E-6
Fri Jun  5 21:42:28 2015,1433554948.597731,+172.177,+80.8070,4.846E-6
Fri Jun  5 21:42:29 2015,1433554949.81111,+172.177,+80.8064,4.845E-6
Fri Jun  5 21:42:31 2015,1433554951.029124,+172.171,+80.8037,4.845E-6
Fri Jun  5 21:42:32 2015,1433554952.251044,+172.163,+80.8041,4.844E-6
Fri Jun  5 21:42:33 2015,1433554953.464541,+172.164,+80.7998,4.844E-6
Fri Jun  5 21:42:34 2015,1433554954.685745,+172.155,+80.8030,4.843E-6
Fri Jun  5 21:42:35 2015,1433554955.901086,+172.159,+80.8030,4.844E-6
Fri Jun  5 21:42:37 2015,1433554957.114391,+172.148,+80.8022,4.843E-6
Fri Jun  5 21:42:38 2015,1433554958.334634,+172.154,+80.8027,4.843E-6
Fri Jun  5 21:42:39 2015,1433554959.552616,+172.142,+80.8027,4.842E-6
Fri Jun  5 21:42:40 2015,1433554960.770029,+172.142,+80.8030,4.842E-6
Fri Jun  5 21:42:41 2015,1433554961.982199,+172.135,+80.8037,4.842E-6
Fri Jun  5 21:42:43 2015,1433554963.194785,+172.131,+80.8059,4.842E-6
Fri Jun  5 21:42:44 2015,1433554964.40659,+172.129,+80.8037,4.841E-6
Fri Jun  5 21:42:45 2015,1433554965.620591,+172.119,+80.8037,4.841E-6
Fri Jun  5 21:42:46 2015,1433554966.837563,+172.122,+80.8045,4.841E-6
Fri Jun  5 21:42:48 2015,1433554968.058184,+172.117,+80.8016,4.840E-6
Fri Jun  5 21:42:49 2015,1433554969.273297,+172.114,+80.8027,4.840E-6
Fri Jun  5 21:42:50 2015,1433554970.492404,+172.109,+80.8030,4.840E-6
Fri Jun  5 21:42:51 2015,1433554971.716534,+172.102,+80.8014,4.839E-6
Fri Jun  5 21:42:52 2015,1433554972.933907,+172.103,+80.8041,4.840E-6
