#Time Stamp,seconds since epoch,Input A,Input B,Pressure
Fri Jun  5 11:35:18 2015,1433518518.488313,+295.180,+296.157,2.444E-4
Fri Jun  5 11:35:19 2015,1433518519.714081,+295.178,+296.156,2.444E-4
Fri Jun  5 11:35:20 2015,1433518520.939936,+295.182,+296.157,2.442E-4
Fri Jun  5 11:35:22 2015,1433518522.159145,+295.180,+296.156,2.442E-4
Fri Jun  5 11:35:23 2015,1433518523.375016,+295.175,+296.157,2.441E-4
Fri Jun  5 11:35:24 2015,1433518524.600907,+295.182,+296.157,2.440E-4
Fri Jun  5 11:35:25 2015,1433518525.823986,+295.182,+296.156,2.440E-4
Fri Jun  5 11:35:27 2015,1433518527.044898,+295.180,+296.156,2.438E-4
Fri Jun  5 11:35:28 2015,1433518528.260053,+295.176,+296.157,2.438E-4
Fri Jun  5 11:35:29 2015,1433518529.473805,+295.179,+296.157,2.438E-4
Fri Jun  5 11:35:30 2015,1433518530.69492,+295.178,+296.158,2.440E-4
Fri Jun  5 11:35:31 2015,1433518531.920695,+295.175,+296.157,2.438E-4
Fri Jun  5 11:35:33 2015,1433518533.14495,+295.179,+296.156,2.438E-4
Fri Jun  5 11:35:34 2015,1433518534.368832,+295.176,+296.157,2.438E-4
Fri Jun  5 11:35:35 2015,1433518535.585072,+295.179,+296.156,2.438E-4
Fri Jun  5 11:35:36 2015,1433518536.796485,+295.179,+296.157,2.438E-4
Fri Jun  5 11:35:38 2015,1433518538.014746,+295.180,+296.157,2.438E-4
Fri Jun  5 11:35:39 2015,1433518539.240503,+295.180,+296.156,2.437E-4
Fri Jun  5 11:35:40 2015,1433518540.46326,+295.179,+296.157,2.436E-4
Fri Jun  5 11:35:41 2015,1433518541.685368,+295.180,+296.156,2.435E-4
Fri Jun  5 11:35:42 2015,1433518542.904816,+295.183,+296.157,2.435E-4
Fri Jun  5 11:35:44 2015,1433518544.123709,+295.176,+296.157,2.435E-4
Fri Jun  5 11:35:45 2015,1433518545.332968,+295.178,+296.157,2.434E-4
Fri Jun  5 11:35:46 2015,1433518546.553626,+295.183,+296.157,2.434E-4
Fri Jun  5 11:35:47 2015,1433518547.771049,+295.180,+296.156,2.435E-4
Fri Jun  5 11:35:48 2015,1433518548.985187,+295.182,+296.156,2.434E-4
Fri Jun  5 11:35:50 2015,1433518550.201834,+295.179,+296.157,2.433E-4
Fri Jun  5 11:35:51 2015,1433518551.417439,+295.175,+296.157,2.433E-4
Fri Jun  5 11:35:52 2015,1433518552.634331,+295.183,+296.157,2.433E-4
Fri Jun  5 11:35:53 2015,1433518553.855494,+295.180,+296.157,2.432E-4
Fri Jun  5 11:35:55 2015,1433518555.068959,+295.179,+296.157,2.433E-4
Fri Jun  5 11:35:56 2015,1433518556.291106,+295.179,+296.156,2.433E-4
Fri Jun  5 11:35:57 2015,1433518557.501634,+295.178,+296.156,2.434E-4
Fri Jun  5 11:35:58 2015,1433518558.718803,+295.180,+296.157,2.433E-4
Fri Jun  5 11:35:59 2015,1433518559.941257,+295.180,+296.156,2.433E-4
Fri Jun  5 11:36:01 2015,1433518561.14972,+295.176,+296.157,2.432E-4
Fri Jun  5 11:36:02 2015,1433518562.368768,+295.183,+296.157,2.433E-4
Fri Jun  5 11:36:03 2015,1433518563.58599,+295.180,+296.157,2.432E-4
Fri Jun  5 11:36:04 2015,1433518564.80686,+295.183,+296.156,2.433E-4
Fri Jun  5 11:36:06 2015,1433518566.026273,+295.179,+296.156,2.431E-4
Fri Jun  5 11:36:07 2015,1433518567.241239,+295.178,+296.156,2.430E-4
Fri Jun  5 11:36:08 2015,1433518568.452642,+295.180,+296.157,2.430E-4
Fri Jun  5 11:36:09 2015,1433518569.676389,+295.180,+296.157,2.429E-4
Fri Jun  5 11:36:10 2015,1433518570.894252,+295.185,+296.157,2.429E-4
Fri Jun  5 11:36:12 2015,1433518572.112295,+295.180,+296.156,2.429E-4
Fri Jun  5 11:36:13 2015,1433518573.328721,+295.180,+296.156,2.429E-4
Fri Jun  5 11:36:14 2015,1433518574.54572,+295.176,+296.157,2.428E-4
Fri Jun  5 11:36:15 2015,1433518575.769123,+295.178,+296.157,2.429E-4
Fri Jun  5 11:36:16 2015,1433518576.981673,+295.182,+296.157,2.428E-4
Fri Jun  5 11:36:18 2015,1433518578.201667,+295.178,+296.156,2.428E-4
Fri Jun  5 11:36:19 2015,1433518579.420521,+295.173,+296.156,2.428E-4
Fri Jun  5 11:36:20 2015,1433518580.643224,+295.182,+296.156,2.428E-4
Fri Jun  5 11:36:21 2015,1433518581.862786,+295.182,+296.157,2.427E-4
Fri Jun  5 11:36:23 2015,1433518583.076223,+295.182,+296.157,2.428E-4
Fri Jun  5 11:36:24 2015,1433518584.300326,+295.180,+296.157,2.430E-4
Fri Jun  5 11:36:25 2015,1433518585.526132,+295.180,+296.157,2.431E-4
Fri Jun  5 11:36:26 2015,1433518586.74911,+295.179,+296.156,2.430E-4
Fri Jun  5 11:36:27 2015,1433518587.96356,+295.176,+296.157,2.429E-4
Fri Jun  5 11:36:29 2015,1433518589.174322,+295.185,+296.157,2.427E-4
Fri Jun  5 11:36:30 2015,1433518590.396018,+295.176,+296.157,2.429E-4
Fri Jun  5 11:36:31 2015,1433518591.614752,+295.183,+296.156,2.429E-4
Fri Jun  5 11:36:32 2015,1433518592.836048,+295.178,+296.156,2.429E-4
Fri Jun  5 11:36:34 2015,1433518594.048036,+295.182,+296.156,2.427E-4
Fri Jun  5 11:36:35 2015,1433518595.261325,+295.180,+296.157,2.426E-4
Fri Jun  5 11:36:36 2015,1433518596.480038,+295.179,+296.157,2.426E-4
Fri Jun  5 11:36:37 2015,1433518597.697063,+295.180,+296.157,2.426E-4
Fri Jun  5 11:36:38 2015,1433518598.918337,+295.178,+296.158,2.426E-4
Fri Jun  5 11:36:40 2015,1433518600.135136,+295.178,+296.157,2.425E-4
Fri Jun  5 11:36:41 2015,1433518601.356102,+295.179,+296.157,2.425E-4
Fri Jun  5 11:36:42 2015,1433518602.574753,+295.179,+296.157,2.425E-4
Fri Jun  5 11:36:43 2015,1433518603.798315,+295.176,+296.157,2.425E-4
Fri Jun  5 11:36:45 2015,1433518605.020653,+295.175,+296.156,2.424E-4
Fri Jun  5 11:36:46 2015,1433518606.244979,+295.182,+296.156,2.425E-4
Fri Jun  5 11:36:47 2015,1433518607.467869,+295.179,+296.157,2.424E-4
Fri Jun  5 11:36:48 2015,1433518608.678688,+295.179,+296.158,2.423E-4
Fri Jun  5 11:36:49 2015,1433518609.900911,+295.180,+296.157,2.423E-4
Fri Jun  5 11:36:51 2015,1433518611.122488,+295.178,+296.156,2.423E-4
Fri Jun  5 11:36:52 2015,1433518612.34594,+295.182,+296.157,2.423E-4
Fri Jun  5 11:36:53 2015,1433518613.569472,+295.178,+296.157,2.423E-4
Fri Jun  5 11:36:54 2015,1433518614.792333,+295.180,+296.158,2.424E-4
Fri Jun  5 11:36:56 2015,1433518616.008175,+295.179,+296.158,2.424E-4
Fri Jun  5 11:36:57 2015,1433518617.220678,+295.180,+296.157,2.424E-4
Fri Jun  5 11:36:58 2015,1433518618.441854,+295.180,+296.156,2.423E-4
Fri Jun  5 11:36:59 2015,1433518619.661485,+295.182,+296.158,2.424E-4
Fri Jun  5 11:37:00 2015,1433518620.884304,+295.175,+296.158,2.423E-4
Fri Jun  5 11:37:02 2015,1433518622.108356,+295.180,+296.158,2.423E-4
Fri Jun  5 11:37:03 2015,1433518623.331076,+295.178,+296.158,2.422E-4
Fri Jun  5 11:37:04 2015,1433518624.553731,+295.178,+296.157,2.424E-4
Fri Jun  5 11:37:05 2015,1433518625.778787,+295.178,+296.158,2.423E-4
Fri Jun  5 11:37:07 2015,1433518627.001344,+295.178,+296.157,2.422E-4
Fri Jun  5 11:37:08 2015,1433518628.228231,+295.182,+296.157,2.421E-4
Fri Jun  5 11:37:09 2015,1433518629.448813,+295.180,+296.156,2.421E-4
Fri Jun  5 11:37:10 2015,1433518630.667832,+295.179,+296.156,2.421E-4
Fri Jun  5 11:37:11 2015,1433518631.893515,+295.176,+296.157,2.420E-4
Fri Jun  5 11:37:13 2015,1433518633.109057,+295.179,+296.158,2.420E-4
Fri Jun  5 11:37:14 2015,1433518634.33042,+295.180,+296.157,2.420E-4
Fri Jun  5 11:37:15 2015,1433518635.542827,+295.180,+296.157,2.418E-4
Fri Jun  5 11:37:16 2015,1433518636.764503,+295.179,+296.157,2.418E-4
Fri Jun  5 11:37:17 2015,1433518637.980267,+295.183,+296.157,2.417E-4
Fri Jun  5 11:37:19 2015,1433518639.191811,+295.179,+296.157,2.417E-4
Fri Jun  5 11:37:20 2015,1433518640.417585,+295.182,+296.158,2.416E-4
Fri Jun  5 11:37:21 2015,1433518641.636256,+295.179,+296.156,2.417E-4
Fri Jun  5 11:37:22 2015,1433518642.854335,+295.178,+296.158,2.417E-4
Fri Jun  5 11:37:24 2015,1433518644.073808,+295.179,+296.157,2.417E-4
Fri Jun  5 11:37:25 2015,1433518645.294051,+295.180,+296.156,2.417E-4
Fri Jun  5 11:37:26 2015,1433518646.515114,+295.185,+296.157,2.417E-4
Fri Jun  5 11:37:27 2015,1433518647.738269,+295.175,+296.157,2.417E-4
Fri Jun  5 11:37:28 2015,1433518648.959959,+295.180,+296.157,2.417E-4
Fri Jun  5 11:37:30 2015,1433518650.180546,+295.178,+296.157,2.416E-4
Fri Jun  5 11:37:31 2015,1433518651.395764,+295.180,+296.158,2.416E-4
Fri Jun  5 11:37:32 2015,1433518652.620036,+295.176,+296.157,2.416E-4
Fri Jun  5 11:37:33 2015,1433518653.843319,+295.179,+296.157,2.415E-4
Fri Jun  5 11:37:35 2015,1433518655.062179,+295.182,+296.158,2.415E-4
Fri Jun  5 11:37:36 2015,1433518656.284902,+295.180,+296.157,2.416E-4
Fri Jun  5 11:37:37 2015,1433518657.504627,+295.179,+296.158,2.415E-4
Fri Jun  5 11:37:38 2015,1433518658.728498,+295.180,+296.158,2.414E-4
Fri Jun  5 11:37:39 2015,1433518659.949548,+295.180,+296.159,2.414E-4
Fri Jun  5 11:37:41 2015,1433518661.1623,+295.182,+296.157,2.415E-4
Fri Jun  5 11:37:42 2015,1433518662.387464,+295.182,+296.158,2.414E-4
Fri Jun  5 11:37:43 2015,1433518663.608837,+295.178,+296.158,2.415E-4
Fri Jun  5 11:37:44 2015,1433518664.82695,+295.176,+296.157,2.414E-4
Fri Jun  5 11:37:46 2015,1433518666.048383,+295.180,+296.158,2.414E-4
Fri Jun  5 11:37:47 2015,1433518667.260455,+295.176,+296.158,2.414E-4
Fri Jun  5 11:37:48 2015,1433518668.485771,+295.180,+296.157,2.413E-4
Fri Jun  5 11:37:49 2015,1433518669.708172,+295.178,+296.157,2.412E-4
Fri Jun  5 11:37:50 2015,1433518670.925174,+295.178,+296.158,2.412E-4
Fri Jun  5 11:37:52 2015,1433518672.146997,+295.178,+296.159,2.411E-4
Fri Jun  5 11:37:53 2015,1433518673.357127,+295.183,+296.158,2.411E-4
Fri Jun  5 11:37:54 2015,1433518674.577719,+295.182,+296.157,2.410E-4
Fri Jun  5 11:37:55 2015,1433518675.796766,+295.180,+296.157,2.410E-4
Fri Jun  5 11:37:57 2015,1433518677.019969,+295.175,+296.157,2.410E-4
Fri Jun  5 11:37:58 2015,1433518678.230514,+295.179,+296.159,2.410E-4
Fri Jun  5 11:37:59 2015,1433518679.449336,+295.176,+296.158,2.410E-4
Fri Jun  5 11:38:00 2015,1433518680.670244,+295.175,+296.158,2.410E-4
Fri Jun  5 11:38:01 2015,1433518681.8897,+295.175,+296.157,2.410E-4
Fri Jun  5 11:38:03 2015,1433518683.107993,+295.179,+296.158,2.410E-4
Fri Jun  5 11:38:04 2015,1433518684.328375,+295.179,+296.158,2.410E-4
Fri Jun  5 11:38:05 2015,1433518685.553406,+295.175,+296.158,2.409E-4
Fri Jun  5 11:38:06 2015,1433518686.776712,+295.179,+296.159,2.409E-4
Fri Jun  5 11:38:08 2015,1433518688.000958,+295.180,+296.158,2.408E-4
Fri Jun  5 11:38:09 2015,1433518689.223738,+295.178,+296.159,2.409E-4
Fri Jun  5 11:38:10 2015,1433518690.443598,+295.182,+296.158,2.410E-4
Fri Jun  5 11:38:11 2015,1433518691.669485,+295.180,+296.158,2.410E-4
Fri Jun  5 11:38:12 2015,1433518692.895292,+295.179,+296.157,2.409E-4
Fri Jun  5 11:38:14 2015,1433518694.105087,+295.178,+296.158,2.409E-4
Fri Jun  5 11:38:15 2015,1433518695.33028,+295.172,+296.157,2.409E-4
Fri Jun  5 11:38:16 2015,1433518696.550125,+295.178,+296.158,2.409E-4
Fri Jun  5 11:38:17 2015,1433518697.76918,+295.176,+296.158,2.409E-4
Fri Jun  5 11:38:18 2015,1433518698.993929,+295.175,+296.159,2.409E-4
Fri Jun  5 11:38:20 2015,1433518700.215887,+295.176,+296.158,2.409E-4
Fri Jun  5 11:38:21 2015,1433518701.440027,+295.178,+296.158,2.409E-4
Fri Jun  5 11:38:22 2015,1433518702.662746,+295.176,+296.158,2.408E-4
Fri Jun  5 11:38:23 2015,1433518703.881595,+295.176,+296.158,2.408E-4
Fri Jun  5 11:38:25 2015,1433518705.103987,+295.175,+296.158,2.408E-4
Fri Jun  5 11:38:26 2015,1433518706.319438,+295.175,+296.156,2.408E-4
Fri Jun  5 11:38:27 2015,1433518707.542815,+295.176,+296.157,2.409E-4
Fri Jun  5 11:38:28 2015,1433518708.75826,+295.175,+296.158,2.408E-4
Fri Jun  5 11:38:29 2015,1433518709.976911,+295.172,+296.159,2.408E-4
Fri Jun  5 11:38:31 2015,1433518711.19746,+295.178,+296.159,2.408E-4
Fri Jun  5 11:38:32 2015,1433518712.421662,+295.178,+296.157,2.407E-4
Fri Jun  5 11:38:33 2015,1433518713.67825,+295.179,+296.159,2.407E-4
Fri Jun  5 11:38:34 2015,1433518714.899657,+295.178,+296.159,2.406E-4
Fri Jun  5 11:38:36 2015,1433518716.121963,+295.171,+296.159,2.406E-4
Fri Jun  5 11:38:37 2015,1433518717.337916,+295.175,+296.159,2.406E-4
Fri Jun  5 11:38:38 2015,1433518718.557915,+295.173,+296.159,2.406E-4
Fri Jun  5 11:38:39 2015,1433518719.779926,+295.176,+296.160,2.405E-4
Fri Jun  5 11:38:40 2015,1433518720.985848,+295.178,+296.160,2.405E-4
Fri Jun  5 11:38:42 2015,1433518722.202539,+295.179,+296.160,2.405E-4
Fri Jun  5 11:38:43 2015,1433518723.42282,+295.179,+296.158,2.407E-4
Fri Jun  5 11:38:44 2015,1433518724.642785,+295.172,+296.159,2.407E-4
Fri Jun  5 11:38:45 2015,1433518725.865148,+295.179,+296.160,2.406E-4
Fri Jun  5 11:38:47 2015,1433518727.076882,+295.175,+296.159,2.406E-4
Fri Jun  5 11:38:48 2015,1433518728.296527,+295.171,+296.160,2.406E-4
Fri Jun  5 11:38:49 2015,1433518729.509569,+295.175,+296.159,2.404E-4
Fri Jun  5 11:38:50 2015,1433518730.718649,+295.176,+296.159,2.404E-4
Fri Jun  5 11:38:51 2015,1433518731.94515,+295.178,+296.158,2.404E-4
Fri Jun  5 11:38:53 2015,1433518733.159869,+295.176,+296.159,2.404E-4
Fri Jun  5 11:38:54 2015,1433518734.374998,+295.172,+296.159,2.403E-4
Fri Jun  5 11:38:55 2015,1433518735.586662,+295.173,+296.159,2.403E-4
Fri Jun  5 11:38:56 2015,1433518736.798033,+295.176,+296.159,2.404E-4
Fri Jun  5 11:38:58 2015,1433518738.017824,+295.178,+296.159,2.403E-4
Fri Jun  5 11:38:59 2015,1433518739.232978,+295.175,+296.159,2.404E-4
Fri Jun  5 11:39:00 2015,1433518740.452634,+295.178,+296.159,2.404E-4
Fri Jun  5 11:39:01 2015,1433518741.667505,+295.180,+296.158,2.404E-4
Fri Jun  5 11:39:02 2015,1433518742.895424,+295.171,+296.160,2.404E-4
Fri Jun  5 11:39:04 2015,1433518744.116654,+295.173,+296.159,2.403E-4
Fri Jun  5 11:39:05 2015,1433518745.334857,+295.176,+296.158,2.403E-4
Fri Jun  5 11:39:06 2015,1433518746.556122,+295.175,+296.159,2.404E-4
Fri Jun  5 11:39:07 2015,1433518747.777158,+295.179,+296.159,2.404E-4
Fri Jun  5 11:39:08 2015,1433518748.997156,+295.179,+296.158,2.403E-4
Fri Jun  5 11:39:10 2015,1433518750.210909,+295.176,+296.158,2.403E-4
Fri Jun  5 11:39:11 2015,1433518751.428744,+295.179,+296.159,2.403E-4
Fri Jun  5 11:39:12 2015,1433518752.6463,+295.178,+296.157,2.404E-4
Fri Jun  5 11:39:13 2015,1433518753.852431,+295.179,+296.157,2.404E-4
Fri Jun  5 11:39:15 2015,1433518755.069945,+295.176,+296.159,2.402E-4
Fri Jun  5 11:39:16 2015,1433518756.277183,+295.179,+296.158,2.403E-4
Fri Jun  5 11:39:17 2015,1433518757.490941,+295.173,+296.159,2.404E-4
Fri Jun  5 11:39:18 2015,1433518758.706995,+295.175,+296.158,2.404E-4
Fri Jun  5 11:39:19 2015,1433518759.920022,+295.172,+296.158,2.403E-4
Fri Jun  5 11:39:21 2015,1433518761.131504,+295.176,+296.159,2.402E-4
Fri Jun  5 11:39:22 2015,1433518762.33847,+295.180,+296.159,2.401E-4
Fri Jun  5 11:39:23 2015,1433518763.555995,+295.176,+296.158,2.401E-4
Fri Jun  5 11:39:24 2015,1433518764.769296,+295.178,+296.158,2.400E-4
Fri Jun  5 11:39:25 2015,1433518765.98083,+295.178,+296.158,2.400E-4
Fri Jun  5 11:39:27 2015,1433518767.197103,+295.175,+296.160,2.401E-4
Fri Jun  5 11:39:28 2015,1433518768.409907,+295.173,+296.158,2.402E-4
Fri Jun  5 11:39:29 2015,1433518769.626498,+295.172,+296.159,2.402E-4
Fri Jun  5 11:39:30 2015,1433518770.839322,+295.175,+296.159,2.403E-4
Fri Jun  5 11:39:32 2015,1433518772.048603,+295.173,+296.159,2.403E-4
Fri Jun  5 11:39:33 2015,1433518773.258995,+295.175,+296.158,2.402E-4
Fri Jun  5 11:39:34 2015,1433518774.476414,+295.180,+296.157,2.400E-4
Fri Jun  5 11:39:35 2015,1433518775.696255,+295.179,+296.159,2.399E-4
Fri Jun  5 11:39:36 2015,1433518776.906778,+295.178,+296.158,2.399E-4
Fri Jun  5 11:39:38 2015,1433518778.117895,+295.176,+296.159,2.399E-4
Fri Jun  5 11:39:39 2015,1433518779.330597,+295.178,+296.159,2.398E-4
Fri Jun  5 11:39:40 2015,1433518780.542281,+295.176,+296.159,2.398E-4
Fri Jun  5 11:39:41 2015,1433518781.755609,+295.179,+296.157,2.397E-4
Fri Jun  5 11:39:42 2015,1433518782.975994,+295.173,+296.158,2.397E-4
Fri Jun  5 11:39:44 2015,1433518784.194877,+295.176,+296.159,2.399E-4
Fri Jun  5 11:39:45 2015,1433518785.40401,+295.173,+296.159,2.399E-4
Fri Jun  5 11:39:46 2015,1433518786.615892,+295.172,+296.159,2.399E-4
Fri Jun  5 11:39:47 2015,1433518787.832113,+295.175,+296.158,2.398E-4
Fri Jun  5 11:39:49 2015,1433518789.048248,+295.176,+296.158,2.398E-4
Fri Jun  5 11:39:50 2015,1433518790.265349,+295.176,+296.158,2.398E-4
Fri Jun  5 11:39:51 2015,1433518791.481969,+295.180,+296.159,2.398E-4
Fri Jun  5 11:39:52 2015,1433518792.691698,+295.175,+296.159,2.396E-4
Fri Jun  5 11:39:53 2015,1433518793.90294,+295.176,+296.159,2.397E-4
Fri Jun  5 11:39:55 2015,1433518795.110042,+295.180,+296.159,2.396E-4
Fri Jun  5 11:39:56 2015,1433518796.325414,+295.178,+296.158,2.396E-4
Fri Jun  5 11:39:57 2015,1433518797.542706,+295.172,+296.158,2.395E-4
Fri Jun  5 11:39:58 2015,1433518798.75454,+295.179,+296.158,2.398E-4
Fri Jun  5 11:39:59 2015,1433518799.964448,+295.175,+296.159,2.396E-4
Fri Jun  5 11:40:01 2015,1433518801.175332,+295.179,+296.157,2.396E-4
Fri Jun  5 11:40:02 2015,1433518802.393848,+295.176,+296.158,2.396E-4
Fri Jun  5 11:40:03 2015,1433518803.598287,+295.176,+296.159,2.398E-4
Fri Jun  5 11:40:04 2015,1433518804.81096,+295.176,+296.158,2.398E-4
Fri Jun  5 11:40:06 2015,1433518806.024072,+295.176,+296.158,2.397E-4
Fri Jun  5 11:40:07 2015,1433518807.238064,+295.179,+296.159,2.397E-4
Fri Jun  5 11:40:08 2015,1433518808.454112,+295.178,+296.158,2.397E-4
Fri Jun  5 11:40:09 2015,1433518809.66433,+295.173,+296.159,2.396E-4
Fri Jun  5 11:40:10 2015,1433518810.874687,+295.178,+296.159,2.395E-4
Fri Jun  5 11:40:12 2015,1433518812.084865,+295.178,+296.159,2.395E-4
Fri Jun  5 11:40:13 2015,1433518813.304385,+295.176,+296.159,2.395E-4
Fri Jun  5 11:40:14 2015,1433518814.519167,+295.175,+296.159,2.393E-4
Fri Jun  5 11:40:15 2015,1433518815.734639,+295.178,+296.159,2.393E-4
Fri Jun  5 11:40:16 2015,1433518816.944489,+295.176,+296.158,2.395E-4
Fri Jun  5 11:40:18 2015,1433518818.158223,+295.178,+296.158,2.396E-4
Fri Jun  5 11:40:19 2015,1433518819.374576,+295.176,+296.159,2.396E-4
Fri Jun  5 11:40:20 2015,1433518820.58443,+295.180,+296.158,2.395E-4
Fri Jun  5 11:40:21 2015,1433518821.795045,+295.178,+296.161,2.394E-4
Fri Jun  5 11:40:23 2015,1433518823.013222,+295.173,+296.158,2.394E-4
Fri Jun  5 11:40:24 2015,1433518824.228522,+295.179,+296.159,2.395E-4
Fri Jun  5 11:40:25 2015,1433518825.436597,+295.176,+296.160,2.395E-4
Fri Jun  5 11:40:26 2015,1433518826.657339,+295.178,+296.160,2.395E-4
Fri Jun  5 11:40:27 2015,1433518827.874194,+295.173,+296.159,2.394E-4
Fri Jun  5 11:40:29 2015,1433518829.089663,+295.180,+296.158,2.393E-4
Fri Jun  5 11:40:30 2015,1433518830.304039,+295.173,+296.160,2.393E-4
Fri Jun  5 11:40:31 2015,1433518831.514174,+295.176,+296.159,2.394E-4
Fri Jun  5 11:40:32 2015,1433518832.729102,+295.178,+296.159,2.394E-4
Fri Jun  5 11:40:33 2015,1433518833.943959,+295.179,+296.159,2.394E-4
Fri Jun  5 11:40:35 2015,1433518835.152415,+295.180,+296.159,2.396E-4
Fri Jun  5 11:40:36 2015,1433518836.367048,+295.176,+296.160,2.397E-4
Fri Jun  5 11:40:37 2015,1433518837.578169,+295.178,+296.159,2.397E-4
Fri Jun  5 11:40:38 2015,1433518838.784102,+295.180,+296.158,2.397E-4
Fri Jun  5 11:40:40 2015,1433518840.003779,+295.176,+296.161,2.397E-4
Fri Jun  5 11:40:41 2015,1433518841.215058,+295.178,+296.159,2.396E-4
Fri Jun  5 11:40:42 2015,1433518842.427595,+295.179,+296.160,2.394E-4
Fri Jun  5 11:40:43 2015,1433518843.636346,+295.175,+296.160,2.394E-4
Fri Jun  5 11:40:44 2015,1433518844.851508,+295.178,+296.159,2.395E-4
Fri Jun  5 11:40:46 2015,1433518846.063085,+295.178,+296.159,2.396E-4
Fri Jun  5 11:40:47 2015,1433518847.275455,+295.180,+296.159,2.396E-4
Fri Jun  5 11:40:48 2015,1433518848.487101,+295.175,+296.159,2.394E-4
Fri Jun  5 11:40:49 2015,1433518849.697254,+295.179,+296.159,2.393E-4
Fri Jun  5 11:40:50 2015,1433518850.914471,+295.178,+296.159,2.394E-4
Fri Jun  5 11:40:52 2015,1433518852.132734,+295.176,+296.158,2.393E-4
Fri Jun  5 11:40:53 2015,1433518853.349156,+295.182,+296.159,2.392E-4
Fri Jun  5 11:40:54 2015,1433518854.563201,+295.179,+296.159,2.389E-4
Fri Jun  5 11:40:55 2015,1433518855.777581,+295.179,+296.160,2.389E-4
Fri Jun  5 11:40:56 2015,1433518856.993424,+295.178,+296.159,2.390E-4
Fri Jun  5 11:40:58 2015,1433518858.206092,+295.176,+296.159,2.390E-4
Fri Jun  5 11:40:59 2015,1433518859.418511,+295.173,+296.158,2.389E-4
Fri Jun  5 11:41:00 2015,1433518860.632814,+295.178,+296.159,2.391E-4
Fri Jun  5 11:41:01 2015,1433518861.843276,+295.178,+296.160,2.391E-4
Fri Jun  5 11:41:03 2015,1433518863.059544,+295.179,+296.160,2.391E-4
Fri Jun  5 11:41:04 2015,1433518864.271903,+295.182,+296.161,2.390E-4
Fri Jun  5 11:41:05 2015,1433518865.482729,+295.175,+296.159,2.390E-4
Fri Jun  5 11:41:06 2015,1433518866.692574,+295.176,+296.159,2.391E-4
Fri Jun  5 11:41:07 2015,1433518867.906393,+295.173,+296.159,2.389E-4
Fri Jun  5 11:41:09 2015,1433518869.122207,+295.175,+296.160,2.388E-4
Fri Jun  5 11:41:10 2015,1433518870.336658,+295.173,+296.160,2.387E-4
Fri Jun  5 11:41:11 2015,1433518871.551732,+295.179,+296.160,2.389E-4
Fri Jun  5 11:41:12 2015,1433518872.762352,+295.173,+296.158,2.389E-4
Fri Jun  5 11:41:13 2015,1433518873.978054,+295.180,+296.159,2.389E-4
Fri Jun  5 11:41:15 2015,1433518875.195872,+295.179,+296.160,2.388E-4
Fri Jun  5 11:41:16 2015,1433518876.405794,+295.175,+296.159,2.387E-4
Fri Jun  5 11:41:17 2015,1433518877.617581,+295.176,+296.160,2.386E-4
Fri Jun  5 11:41:18 2015,1433518878.839914,+295.178,+296.159,2.385E-4
Fri Jun  5 11:41:20 2015,1433518880.051084,+295.175,+296.159,2.386E-4
Fri Jun  5 11:41:21 2015,1433518881.259378,+295.178,+296.159,2.387E-4
Fri Jun  5 11:41:22 2015,1433518882.471354,+295.173,+296.158,2.388E-4
Fri Jun  5 11:41:23 2015,1433518883.68802,+295.179,+296.160,2.385E-4
Fri Jun  5 11:41:24 2015,1433518884.901113,+295.179,+296.159,2.386E-4
Fri Jun  5 11:41:26 2015,1433518886.11336,+295.176,+296.159,2.385E-4
Fri Jun  5 11:41:27 2015,1433518887.324167,+295.176,+296.160,2.384E-4
Fri Jun  5 11:41:28 2015,1433518888.533316,+295.175,+296.160,2.383E-4
Fri Jun  5 11:41:29 2015,1433518889.749034,+295.178,+296.160,2.383E-4
Fri Jun  5 11:41:30 2015,1433518890.960642,+295.176,+296.159,2.383E-4
Fri Jun  5 11:41:32 2015,1433518892.173511,+295.179,+296.160,2.384E-4
Fri Jun  5 11:41:33 2015,1433518893.38638,+295.178,+296.159,2.386E-4
Fri Jun  5 11:41:34 2015,1433518894.601498,+295.178,+296.161,2.386E-4
Fri Jun  5 11:41:35 2015,1433518895.815112,+295.178,+296.160,2.388E-4
Fri Jun  5 11:41:37 2015,1433518897.031456,+295.178,+296.159,2.389E-4
Fri Jun  5 11:41:38 2015,1433518898.241751,+295.176,+296.159,2.391E-4
Fri Jun  5 11:41:39 2015,1433518899.451067,+295.178,+296.160,2.393E-4
Fri Jun  5 11:41:40 2015,1433518900.661468,+295.175,+296.159,2.393E-4
Fri Jun  5 11:41:41 2015,1433518901.880143,+295.178,+296.158,2.394E-4
Fri Jun  5 11:41:43 2015,1433518903.092568,+295.179,+296.160,2.394E-4
Fri Jun  5 11:41:44 2015,1433518904.3087,+295.173,+296.161,2.394E-4
Fri Jun  5 11:41:45 2015,1433518905.523683,+295.179,+296.159,2.393E-4
Fri Jun  5 11:41:46 2015,1433518906.735888,+295.180,+296.159,2.391E-4
Fri Jun  5 11:41:47 2015,1433518907.945653,+295.175,+296.159,2.391E-4
Fri Jun  5 11:41:49 2015,1433518909.157549,+295.176,+296.160,2.390E-4
Fri Jun  5 11:41:50 2015,1433518910.369683,+295.178,+296.159,2.390E-4
Fri Jun  5 11:41:51 2015,1433518911.577721,+295.175,+296.161,2.388E-4
